sheet,column,role,feature_role,exclude_by_default,dtype,n_notna,fill_pct,sds_coderived,role_reason,role_basis
ingredient,has_quat_ammonium,feature,chemistry,False,float64,3580,67.71,False,규칙 기본값,규칙 기본값
ingredient,has_strong_acid_grp,feature,chemistry,False,float64,3580,67.71,False,규칙 기본값,규칙 기본값
ingredient,has_sulfate,feature,chemistry,False,float64,3580,67.71,False,규칙 기본값,규칙 기본값
ingredient,has_sulfonate,feature,chemistry,False,float64,3580,67.71,False,규칙 기본값,규칙 기본값
ingredient,has_thiol,feature,chemistry,False,float64,3580,67.71,False,규칙 기본값,규칙 기본값
ingredient,desc_ok,feature,chemistry,False,bool,5287,100.0,False,규칙 기본값,규칙 기본값
formulation,pct_sum_known_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,active_pct_sum_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,tox_n_composition_rows_isna,feature_derived,bookkeeping,True,int8,1675,100.0,False,명시 부기목록(BOOKKEEPING_FEATS),명시 부기목록(BOOKKEEPING_FEATS)
formulation,ice_active_pct_sum_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,pc2_ph_lo_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_ph_hi_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,ph_basis_pct_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,pc2_vp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_ph_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_mp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_autoignition_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_density_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_solubility_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_viscosity_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_fp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_logkow_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_decomp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,pc2_bp_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,t11_ld50_oral_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_oral_log_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_oral_censored_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_oral_n_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_ld50_oral_multi_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_ld50_oral_unparsed_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_acute_oral_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_dermal_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_dermal_log_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_dermal_censored_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_ld50_dermal_n_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_ld50_dermal_multi_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_ld50_dermal_unparsed_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_acute_dermal_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_lc50_inhal_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_lc50_inhal_log_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_lc50_inhal_censored_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_lc50_inhal_n_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_lc50_inhal_multi_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_lc50_inhal_unparsed_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=bookkeeping
formulation,t11_acute_inhal_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_carc_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_muta_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_repr_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_stot_se_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_stot_re_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,t11_aspir_ord_isna,feature_derived,label_coderived,True,int8,1675,100.0,True,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous,라벨공생성(C3): lib_tox11.parse_tox11() 이 y 출처 sds_2nd_sec11 라벨(t11_*_label)과 동일한 SDS Section 11 텍스트를 동일 파서로 추출한 열 → 물리화학 독립측정값이 아니므로 기본 배제 + ablation 대상. 직전 역할=ambiguous
formulation,f_pct_sum_known_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,f_pct_with_structure_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,명시 애매목록(AMBIGUOUS_FEATS),명시 애매목록(AMBIGUOUS_FEATS)
formulation,f_shannon_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_simpson_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_max_pct_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolWt_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_MolLogP_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_TPSA_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHDonors_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_range_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_std_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumHAcceptors_wmean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumRotatableBonds_mean_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumRotatableBonds_max_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
formulation,f_NumRotatableBonds_min_isna,feature_derived,ambiguous,True,int8,1675,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
