Formulation_ID,pipe_index,name_token,len_names,len_cas,len_smiles,form_basis,decision,cas,smiles
MIX163,2,Other Ingredients,4,2,2,name_ref_unique,dropped:nonchemical_name_token,,
MIX163,3,Other/Inert Ingredients,4,2,2,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX164,0,Famoxadone,7,3,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX164,1,Cymoxanil,7,3,3,name_ref_unique,candidate:name_ref_unique,57966-95-7,
MIX164,2,Sodium dioctyl sulfosuccinate,7,3,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX164,3,Alkyl Glycol Polymer,7,3,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX164,4,Modified Lingin Sulfonate Salt,7,3,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX164,5,Other Ingredients,7,3,3,name_ref_unique,dropped:nonchemical_name_token,,
MIX164,6,Other/Inert Ingredients,7,3,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX165,0,Methomyl,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,16752-77-5,
MIX166,0,Chlorantraniliprole,3,1,1,name_ref_unique,candidate:name_ref_unique,500008-45-7,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl
MIX166,1,Other Ingredients,3,1,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX166,2,Other/Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX169,0,Trichlorfon,2,2,2,length_matched_all,candidate:length_matched_all,52-68-6,COP(=O)(C(C(Cl)(Cl)Cl)O)OC
MIX169,1,2-Methoxyethoxyethanol,2,2,2,length_matched_all,candidate:length_matched_all,111-77-3,COCCOCCO
MIX17,0,Name : Abamectin techn. min,2,2,2,length_matched_all,dropped:nonchemical_name_token,,
MIX17,1,EC index no : 606,2,2,2,length_matched_all,dropped:nonchemical_name_token,,
MIX174,0,Diuron,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,330-54-1,
MIX180,0,Rimsulfuron,2,3,0,name_ref_unique,candidate:name_ref_unique,122931-48-0,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
MIX180,1,Monobasic potassium phosphate,2,3,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX186,0,thiamethoxam,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,153719-23-4,
MIX186,1,lambda-cyhalothrin,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,91465-08-6,
MIX186,2,"solvent naphtha (petroleum), highly >= 5 - <",9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,64742-94-5,
MIX186,3,"propane-,2-diol >= 5 - <",9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX186,4,methyl-naphthalene >= 1 - <,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,91-57-6,
MIX186,5,methyl-naphthalene >= 1 - <,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,90-12-0,
MIX186,6,titanium dioxide >= 1 - <,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,13463-67-7,
MIX186,7,sulfuric acid >= 0.1 - <,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,7664-93-9,
MIX186,8,2-benzisothiazol-3(2H)-one >= 0.05 - <,9,9,8,name_cas_length_matched,candidate:name_cas_length_matched,2634-33-5,
MIX188,0,Spirodiclofen,4,5,0,name_ref_unique,candidate:name_ref_unique,148477-71-8,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2
MIX188,1,Glycerol,4,5,0,name_ref_unique,candidate:name_ref_unique,56-81-5,OCC(O)CO
MIX188,2,"1,2-Benzisothiazol-3(2H)-one",4,5,0,name_ref_unique,candidate:name_ref_unique,2634-33-5,O=c1[nH]sc2ccccc12
MIX188,3,Kathon,4,5,0,name_ref_unique,candidate:name_ref_unique,55965-84-9,Cn1sc(Cl)cc1=O.Cn1sccc1=O
MIX219,0,Tebuconazole,2,2,0,name_cas_length_matched,candidate:name_cas_length_matched,107534-96-3,
MIX219,1,Dimethyl capramide,2,2,0,name_cas_length_matched,candidate:name_cas_length_matched,14433-76-2,
MIX221,0,Penthiopyrad,3,1,1,name_ref_unique,candidate:name_ref_unique,183675-82-3,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F
MIX221,1,Other Ingredients,3,1,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX221,2,Other/Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX242,0,Fluopyram,4,4,0,name_cas_length_matched,candidate:name_cas_length_matched,658066-35-4,
MIX242,1,Prothioconazole,4,4,0,name_cas_length_matched,candidate:name_cas_length_matched,178928-70-6,
MIX242,2,"1,2-Benzisothiazol-3(2H)-one",4,4,0,name_cas_length_matched,candidate:name_cas_length_matched,2634-33-5,
MIX242,3,Propylene Glycol,4,4,0,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX266,0,Silica,4,5,0,name_ref_unique,skipped_length_mismatch:ambiguous_reference_cas,,
MIX266,1,(R)-Metalaxyl,4,5,0,name_ref_unique,candidate:name_ref_unique,70630-17-0,COCC(=O)N(c1c(C)cccc1C)[C@H](C)C(=O)OC
MIX266,2,(S)-metalaxyl,4,5,0,name_ref_unique,candidate:name_ref_unique,69516-34-3,
MIX266,3,Fludioxonil,4,5,0,name_ref_unique,candidate:name_ref_unique,131341-86-1,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
MIX269,0,imazosulfuron >98,1,1,1,length_matched_all,candidate:length_matched_all,122548-33-8,COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(N=C3N2C=CC=C3)Cl)OC
MIX27,0,Trifluralin none established,3,3,3,length_matched_all,candidate:length_matched_all,1582-09-8,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
MIX27,1,Clay,3,3,3,length_matched_all,candidate:length_matched_all,8031-18-3,[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Si+4]
MIX27,2,contains Crystalline Silica,3,3,3,length_matched_all,candidate:length_matched_all,14808-60-7,O=[Si]=O
MIX286,0,saflufenacil,2,1,1,name_ref_unique,candidate:name_ref_unique,372137-35-4,CC(C)N(C)S(=O)(=O)NC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1Cl
MIX286,1,Proprietary ingredients,2,1,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX290,0,Thiodicarb,4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,59669-26-0,
MIX290,1,"Dodecylbenzene sulphonate, isopropylamine salt",4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,26264-05-1,
MIX290,2,Synthetic amorphous silica,4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,112926-00-8,
MIX290,3,2-Propanediol,4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX297,0,Glufosinate ammonium,5,5,3,name_cas_length_matched,candidate:name_cas_length_matched,77182-82-2,
MIX297,1,Sodium alkyl ether sulphate,5,5,3,name_cas_length_matched,candidate:name_cas_length_matched,68585-34-2,
MIX297,2,Methoxy-2-propanol,5,5,3,name_cas_length_matched,candidate:name_cas_length_matched,107-98-2,
MIX297,3,Dipropylene glycol,5,5,3,name_cas_length_matched,candidate:name_cas_length_matched,25265-71-8,
MIX297,4,Alkyl polysaccharide,5,5,3,name_cas_length_matched,candidate:name_cas_length_matched,68515-73-1,
MIX3,0,Dimethomorph,3,4,0,name_ref_unique,candidate:name_ref_unique,110488-70-5,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
MIX3,1,Sodium diisopropylnaphthalenesulphonate,3,4,0,name_ref_unique,candidate:name_ref_unique,1322-93-6,CC(C)c1cc2ccccc2c(S(=O)(=O)O)c1C(C)C
MIX3,2,Silica,3,4,0,name_ref_unique,skipped_length_mismatch:ambiguous_reference_cas,,
MIX323,0,Manganese ethylenebis (dithiocarbamate) Mancozeb,2,2,2,length_matched_all,candidate:length_matched_all,8018-01-7,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2]
MIX323,1,"2,2-difluoro-1,3-benzodioxol-4-yl-1H-pyrrole- Fludioxonil",2,2,2,length_matched_all,candidate:length_matched_all,131341-86-1,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N
MIX33,0,Glycerol,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,56-81-5,
MIX33,1,Propylene Glycol,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX33,2,Azoxystrobin,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,131860-33-8,
MIX33,3,(R)-Metalaxyl,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,70630-17-0,
MIX33,4,(S)-metalaxyl,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,69516-34-3,
MIX33,5,Fludioxonil,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,131341-86-1,
MIX33,6,Thiabendazole,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,148-79-8,
MIX33,7,Abamectin,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,71751-41-2,
MIX33,8,Thiamethoxam,9,9,0,name_cas_length_matched,candidate:name_cas_length_matched,153719-23-4,
MIX356,0,"sucrose, pure >= 10 - <",7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,57-50-1,
MIX356,1,"4-Pyridinedimethanol, 5-hydroxy-6- >= 5 - <",7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,58-56-0,
MIX356,2,Pyridine--carboxylic acid >= 5 - <,7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,59-67-6,
MIX356,3,acetic acid >= 1 - <,7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,64-19-7,
MIX356,4,starch >= 1 - <,7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,9005-25-8,
MIX356,5,"5,7-triaza-1- >= 0.1 - <",7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,51229-78-8,
MIX356,6,emamectin benzoate,7,7,6,name_cas_length_matched,candidate:name_cas_length_matched,155569-91-8,
MIX357,0,Rimsulfuron,6,2,3,name_ref_unique,candidate:name_ref_unique,122931-48-0,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1
MIX357,1,Isoxaflutole,6,2,3,name_ref_unique,candidate:name_ref_unique,141112-29-0,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
MIX357,2,Lignin Sulfonate Salt,6,2,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX357,3,Disodium phosphate,6,2,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX357,4,Other Ingredients,6,2,3,name_ref_unique,dropped:nonchemical_name_token,,
MIX357,5,Other/Inert Ingredients,6,2,3,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX362,0,Tebuconazole,5,5,4,name_cas_length_matched,candidate:name_cas_length_matched,107534-96-3,
MIX362,1,Metalaxyl,5,5,4,name_cas_length_matched,candidate:name_cas_length_matched,57837-19-1,
MIX362,2,Prothioconazole,5,5,4,name_cas_length_matched,candidate:name_cas_length_matched,178928-70-6,
MIX362,3,Ethoxylated tallow alkyl amines,5,5,4,name_cas_length_matched,candidate:name_cas_length_matched,61791-26-2,
MIX362,4,2-Propanediol,5,5,4,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX381,0,glycerol >= 10 - <,5,5,5,length_matched_all,candidate:length_matched_all,56-81-5,C(C(CO)O)O
MIX381,1,gamma-butyrolactone >= 1 - <,5,5,5,length_matched_all,candidate:length_matched_all,96-48-0,C1CC(=O)OC1
MIX381,2,"methyl N-(,6-dimethylphenyl)-N- >= 1 - <",5,5,5,length_matched_all,candidate:length_matched_all,57837-19-1,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC
MIX381,3,"propane-,2-diol >= 1 - <",5,5,5,length_matched_all,candidate:length_matched_all,57-55-6,CC(CO)O
MIX381,4,Ipconazole >= 1 - <,5,5,5,length_matched_all,candidate:length_matched_all,125225-28-7,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl
MIX386,0,Imidacloprid,3,1,1,name_ref_unique,candidate:name_ref_unique,138261-41-3,
MIX386,1,Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX386,2,Other/Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX409,0,Tebuconazole 37.5-39.9 X,3,3,3,length_matched_all,candidate:length_matched_all,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O
MIX409,1,"2,3-Propanetriol 9.5-10.5",3,3,3,length_matched_all,candidate:length_matched_all,56-81-5,C(C(CO)O)O
MIX409,2,2-Benzisothiazol-3(2H)-one 0.18-0.22,3,3,3,length_matched_all,candidate:length_matched_all,2634-33-5,C1=CC=C2C(=C1)C(=O)NS2
MIX410,0,Thifensulfuron methyl,3,1,1,name_ref_unique,candidate:name_ref_unique,79277-27-3,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1
MIX410,1,Other Ingredients,3,1,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX410,2,Other/Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,0,None listed,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,1,Immediate (Acute); Delayed (Chronic,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,2,"2,4-Dichlorophenoxyacetic acid",25,2,1,name_ref_unique,candidate:name_ref_unique,94-75-7,O=C(O)COc1ccc(Cl)cc1Cl
MIX414,3,"CERCLA - This product contains the following chemicals which have a reportable quantity (RQ) under the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,4,2.4-Dichlorophenoxyacetic acid has an RQ of 100 Ibs (reached with 27.5 gallons of product). Dodecylbenzenesulfonic acid has an RQ of 1000 Ibs (not reached with any practical quantity of this substance,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,5,2.4-Dichlorophenoxyacetic acid has an RQ of 100 Ibs (reached with 27.5 gallons of product,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,6,Dodecylbenzenesulfonic acid has an RQ of 1000 Ibs (not reached with any practical quantity of this substance,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,7,Corrosive,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,8,California Proposition 65: This product contains chemicals known to the state of California to cause cancer and/or oductive harm,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,9,"U.S. State Worker and Community Right-To-Know (RTK) Information (IL, MA, MN, NJ, PA, RI",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,10,State(s,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,11,"IL, MA, MN, NJ, PA, RI",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,12,Dodecylbenzenesulfonic,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,13,Dodecylbenzenesulfonic acid,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,14,acid,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,15,"MA, NJ, PA",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,16,Canadian Domestic,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,17,Substances List,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,18,Not determined,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,19,"Disclaimer: The information presented herein is based on available data from reliable sources and is correct to the best of WinField Solutions' knowledge. WinField Solutions, LLC makes no warranty, express nor implied, regarding the accuracy of the data or the results obtained from the use of this product. Nothing herein may be construed as recommending any practice or any product in violation of any law or regulations. The user is solely responsible for determining the suitability of any material or product for a specific purpose and for adopting any appropriate safety precautions. We disclaim all liability for injury or damage stemming from any improper use of the material or product described herein",25,2,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX414,20,Supersedes document dated,25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,21,"Supersedes document dated: May 29, 2015",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,22,"December 07, 2017",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,23,"May 29, 2015",25,2,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX414,24,6 of 6,25,2,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX423,0,Pyraclostrobin,7,4,4,name_ref_unique,candidate:name_ref_unique,175013-18-0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
MIX423,1,Content (W/W),7,4,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX423,2,Triticonazole,7,4,4,name_ref_unique,candidate:name_ref_unique,131983-72-7,
MIX423,3,crystalline silica,7,4,4,name_ref_unique,candidate:name_ref_unique,14808-60-7,O=[Si]=O
MIX423,4,Content (W/W): >= 5.0,7,4,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX423,5,Propylene glycol,7,4,4,name_ref_unique,candidate:name_ref_unique,57-55-6,CC(O)CO
MIX423,6,Content (W/W): >= 0.9,7,4,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX433,0,Pyrimethanil,3,4,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX433,1,"1,2-Benzisothiazol-3(2H)-one",3,4,0,name_ref_unique,candidate:name_ref_unique,2634-33-5,O=c1[nH]sc2ccccc12
MIX433,2,Propylene Glycol,3,4,0,name_ref_unique,candidate:name_ref_unique,57-55-6,CC(O)CO
MIX448,0,Saflufenacil,3,5,0,name_ref_unique,candidate:name_ref_unique,372137-35-4,CC(C)N(C)S(=O)(=O)NC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1Cl
MIX448,1,Ammonium Sulfate,3,5,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX448,2,Sodium diisopropylnaphthalenesulphonate,3,5,0,name_ref_unique,candidate:name_ref_unique,1322-93-6,CC(C)c1cc2ccccc2c(S(=O)(=O)O)c1C(C)C
MIX468,0,Chlorpyrifos-methyl,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,5598-13-0,
MIX468,1,Deltamethrin,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,52918-63-5,
MIX468,2,"Solvent Naphtha (petroleum), light aromatic",8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,64742-95-6,
MIX468,3,"2,4-Trimethylbenzene",8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,95-63-6,
MIX468,4,Xylene,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,1330-20-7,
MIX468,5,Mesitylene,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,108-67-8,
MIX468,6,Ethylbenzene,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,100-41-4,
MIX468,7,Cumene,8,8,6,name_cas_length_matched,candidate:name_cas_length_matched,98-82-8,
MIX472,0,Active ingredient (% w/w): Tebuconazole Technical,2,2,2,length_matched_all,dropped:nonchemical_name_token,,
MIX472,1,THFA Proprietary,2,2,2,length_matched_all,dropped:nonchemical_name_token,,
MIX490,0,Silica,3,4,0,name_ref_unique,skipped_length_mismatch:ambiguous_reference_cas,,
MIX490,1,Fludioxonil,3,4,0,name_ref_unique,candidate:name_ref_unique,131341-86-1,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
MIX490,2,Cyprodinil,3,4,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX497,0,GSP Crop Science Limited,2,2,2,length_matched_all,dropped:nonchemical_name_token,,
MIX497,1,Tolfenpyrad EC,2,2,2,length_matched_all,candidate:length_matched_all,872-50-4,CN1CCCC1=O
MIX499,0,Flutriafol,4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,76674-21-0,
MIX499,1,Propylene glycol 5-10,4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,57-55-6,
MIX499,2,"Alcohols, C13-15 Branched and Linear, Ethoxylated 5-10",4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,157627-86-6,
MIX499,3,2 benzisothiazolin-3-one 0.02 (max),4,4,3,name_cas_length_matched,candidate:name_cas_length_matched,2634-33-5,
MIX50,0,Picoxystrobin,4,2,2,name_ref_unique,candidate:name_ref_unique,117428-22-5,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1
MIX50,1,Cyproconazole,4,2,2,name_ref_unique,candidate:name_ref_unique,94361-06-5,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
MIX50,2,Other Ingredients,4,2,2,name_ref_unique,dropped:nonchemical_name_token,,
MIX50,3,Other/Inert Ingredients,4,2,2,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX516,0,triticonazole >98,1,1,1,length_matched_all,candidate:length_matched_all,131983-72-7,CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C
MIX522,0,Penthiopyrad,3,1,1,name_ref_unique,candidate:name_ref_unique,183675-82-3,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F
MIX522,1,Other Ingredients,3,1,1,name_ref_unique,dropped:nonchemical_name_token,,
MIX522,2,Other/Inert Ingredients,3,1,1,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX550,0,Pyraclostrobin,10,5,4,name_ref_unique,candidate:name_ref_unique,175013-18-0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
MIX550,1,Content (W/W),10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX550,2,Fluxapyroxad,10,5,4,name_ref_unique,candidate:name_ref_unique,907204-31-3,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1
MIX550,3,Content (W/W): >= 0.5,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX550,4,sodium salts,10,5,4,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX550,5,Content (W/W): > 0.5 - <=,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX550,6,bronopol,10,5,4,name_ref_unique,candidate:name_ref_unique,52-51-7,O=[N+]([O-])C(Br)(CO)CO
MIX550,7,Content (W/W): >= 0.02,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX550,8,mixture of: 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1),10,5,4,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX550,9,Content (W/W): >= 0.0001,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX600,0,Chlorantraniliprole >= 2.5 - <,4,4,4,length_matched_all,candidate:length_matched_all,500008-45-7,CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl
MIX600,1,+/--tartaric acid >= 20 - <,4,4,4,length_matched_all,candidate:length_matched_all,133-37-9,C(C(C(=O)O)O)(C(=O)O)O
MIX600,2,sodium carbonate >= 1 - <,4,4,4,length_matched_all,candidate:length_matched_all,497-19-8,C(=O)([O-])[O-].[Na+].[Na+]
MIX600,3,Talc (Mg3H2(SiO3)) >= 1 - <,4,4,4,length_matched_all,candidate:length_matched_all,14807-96-6,[OH-].[OH-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[Mg+2].[Mg+2].[Mg+2]
MIX65,0,Cypermethrin,2,2,2,length_matched_all,candidate:length_matched_all,52315-07-8,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
MIX65,1,"Silica, amorphous, precipitated and gel",2,2,2,length_matched_all,candidate:length_matched_all,112926-00-8,O=[Si]=O
MIX742,0,Components: Proprietary Organic Deicer. Proprietary%. Proprietary Organic Deicer. Proprietary%. · Non-hazardous components. CAS: 7732-18-5 Water.,1,1,0,name_cas_length_matched,dropped:nonchemical_name_token,,
MIX743,0,Composition/information on Ingredients. Component. CAS No. Weight %. 3-(p-Methoxyphenyl)propionic acid. 1929-29-9. >95. 4. First-aid measures. Eye Contact.,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,1929-29-9,
MIX760,0,3.Composition/information on ingredients. 3.1Substances. Chemical name fosthiazate cas 98886-44-3. 100%. 4.First-aid measures. 4.1. Description of necessary ...,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,98886-44-3,
MIX77,0,Pyraclostrobin,10,5,4,name_ref_unique,candidate:name_ref_unique,175013-18-0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
MIX77,1,Content (W/W),10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX77,2,Ammonium sulphate,10,5,4,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX77,3,Content (W/W): > 10.0,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX77,4,Silicon dioxide,10,5,4,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX77,5,Content (W/W): >= 10.0 - <=,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX77,6,Kaolin,10,5,4,name_ref_unique,candidate:name_ref_unique,1332-58-7,O.O.[Al+3].[Al+3].[O-][Si]([O-])([O-])O[Si]([O-])([O-])[O-]
MIX77,7,Content (W/W): >= 3.0 - <=,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX77,8,sodium-di-ethyl-hexyl-sulfosuccinate,10,5,4,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX77,9,Content (W/W): >= 0.1 - <=,10,5,4,name_ref_unique,dropped:nonchemical_name_token,,
MIX815,0,1. Occupational Exposure Limits. CAS No. 67762-26-9: No Occupational Exposure Limit assigned. SUBSTANCE. CAS No. LTEL (8 hr. TWA ppm).,1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,67762-26-9,
MIX844,0,Composition/information on Ingredients. Chemical name. CAS No. Weight-%. Ethylene glycol. 107-21-1. 8. Ethofumesate. 26225-79-6. 42.0. If CAS ...,1,2,0,name_ref_unique,skipped_length_mismatch:no_unique_reference_cas,,
MIX856,0,"Linalyl acetate, synthetic. Cat No. : AC232300000; AC232300050; AC232301000; AC232305000. CAS No. 115-95-7. Synonyms. 3,7-Dimethyl-1,6-oct; 3,7 ...",1,1,0,name_cas_length_matched,candidate:name_cas_length_matched,115-95-7,
