Formulation_ID,pipe_index,name_token,name_norm,len_names,len_cas,len_smiles,length_match,assigned_cas_v4,assigned_smiles_v4,assigned_cas_format_ok,assigned_cas_checkdigit_ok,assigned_smiles_parses,name_is_nonchemical,nonchemical_reason,reference_cas_for_name,reference_names_for_assigned_cas,reference_smiles_for_name,smiles_matches_reference,verdict,detail,propagated_to_v4
MIX1060,6,P-Cymene,pcymene,16,18,0,False,470-67-7,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,7,Beta-Pinene,betapinene,16,18,0,False,99-87-6,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,8,Beta-Bisabolene,betabisabolene,16,18,0,False,127-91-3,,True,True,,False,,,pinene,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,9,Terpinen-4-ol,terpinen4ol,16,18,0,False,495-61-4,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,10,Myrcene,myrcene,16,18,0,False,562-74-3,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,11,Farnesene,farnesene,16,18,0,False,123-35-3,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,12,(+-)-alpha-Pinene,alphapinene,16,18,0,False,502-61-4,,True,True,,False,,80-56-8,,CC1=CCC2CC1C2(C)C,,CAS_WRONG,assigned CAS unknown in reference,False
MIX1060,13,Gamma-Terpineol,gammaterpineol,16,18,0,False,80-56-8,,True,True,,False,,,alphapinene|dlpinene,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1060,14,"1,8-Cineole",18cineole,16,18,0,False,586-81-2,,True,True,,False,,470-82-6,,CC12CCC(CC1)C(C)(C)O2,,CAS_WRONG,assigned CAS unknown in reference,False
MIX1060,15,Camphene,camphene,16,18,0,False,8000-41-7,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX1062,0,"42.2.28 24 CHATHAM PLACE, BRIGHTON, BN1 3TN (UK) TEL. (UK) 0845 310 8066 International Tel. +44 1273 746505 EMAIL: info@nhrorganicoils.com Web Site: www.nhrorganicoils.com Safety Data Sheet Organic Lavender Essential Oil (Lavandula angustifolia) According to 1907/2006/EC, Article 31, amended by Regulation (EU) No. 453/2010 Page 1 / 10 Printing date 13.06.2016 Revision no. 5 Revision: 13.06.2016 SECTION 1: Identification of the substance/mixture and of the company/ undertaking · 1.1 Product ident",4222824chathamplacebrightonbn13tnukteluk08453108066internationaltel441273746505emailinfonhrorganicoilscomwebsitewwwnhrorganicoilscomsafetydatasheetorganiclavenderessentialoillavandulaangustifoliaaccordingto19072006ecarticle31amendedbyregulationeuno4532010page110printingdate13062016revisionno5revision13062016section1identificationofthesubstancemixtureandofthecompanyundertaking11productident,1,1,0,False,90063-37-9,,True,True,,False,,90063-37-9,4222824chathamplacebrightonbn13tnukteluk08453108066internationaltel441273746505emailinfonhrorganicoilscomwebsitewwwnhrorganicoilscomsafetydatasheetorganiclavenderessentialoillavandulaangustifoliaaccordingto19072006ecarticle31amendedbyregulationeuno4532010page110printingdate13062016revisionno5revision13062016section1identificationofthesubstancemixtureandofthecompanyundertaking11productident,,,CAS_OK,assigned CAS in reference set,False
MIX1065,0,Water,water,4,7,0,False,7732-18-5,,True,True,,False,,7732-18-5,componentsproprietaryorganicdeicerproprietaryproprietaryorganicdeicerproprietarynonhazardouscomponentscas7732185water|no|water|water85|waterhogmol|waterinactiveingredients|watertoqs,O,,CAS_OK,assigned CAS in reference set,True
MIX1065,1,Glycerol,glycerol,4,7,0,False,56-81-5,,True,True,,False,,56-81-5,23propanetriol95105|glycerin|glycerin39|glycerin76|glycerine|glycerine10|glycerine35solvent|glycerol|glycerol10,OCC(O)CO,,CAS_OK,assigned CAS in reference set,True
MIX1065,2,Benzyl Alcohol,benzylalcohol,4,7,0,False,84012-43-1,,True,True,,False,,100-51-6,,OCc1ccccc1,,CAS_WRONG,assigned CAS unknown in reference,True
MIX1065,3,Potassium Sorbate,potassiumsorbate,4,7,0,False,84775-95-1,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,True
MIX1071,0,Ethanol,ethanol,2,2,0,False,64-17-5,,True,True,,False,,64-17-5,compositioninformationoningredientscontainsnamecasghsclassificationethylalcohol641755000flamliq2eyeirrit2ah225h319|ethanol|ethanolna|ethanolno,CCO,,CAS_OK,assigned CAS in reference set,False
MIX1071,1,Benzoic Acid,benzoicacid,2,2,0,False,65-85-0,,True,True,,False,,65-85-0,benzoicacid,,,CAS_OK,assigned CAS in reference set,False
MIX1077,0,"# Graphite Fluoride - Safety Data Sheet [ChemicalBook](https://www.chemicalbook.com/ProductIndex_EN.aspx) * [All MSDS](https://msds.chemicalbook.com/SearchEN?keyword=CB1223264 ""View more versions MSDS"")[PDF](https://www.chemicalbook.com/msds/graphite-fluoride.pdf ""Download PDF file"") Chemical Safety Data Sheet MSDS / SDS # Graphite Fluoride Revision Date:-17 Revision Number:1 ## SECTION 1: Identification of the substance/mixture and of the company/undertaking[](https://www.chemic",graphitefluoridesafetydatasheetchemicalbookhttpswwwchemicalbookcomproductindexenaspxallmsdshttpsmsdschemicalbookcomsearchenkeywordcb1223264viewmoreversionsmsdspdfhttpswwwchemicalbookcommsdsgraphitefluoridepdfdownloadpdffilechemicalsafetydatasheetmsdssdsgraphitefluoriderevisiondate17revisionnumber1section1identificationofthesubstancemixtureandofthecompanyundertakinghttpswwwchemic,1,1,0,False,51311-17-2,,True,True,,False,,51311-17-2,graphitefluoridesafetydatasheetchemicalbookhttpswwwchemicalbookcomproductindexenaspxallmsdshttpsmsdschemicalbookcomsearchenkeywordcb1223264viewmoreversionsmsdspdfhttpswwwchemicalbookcommsdsgraphitefluoridepdfdownloadpdffilechemicalsafetydatasheetmsdssdsgraphitefluoriderevisiondate17revisionnumber1section1identificationofthesubstancemixtureandofthecompanyundertakinghttpswwwchemic,,,CAS_OK,assigned CAS in reference set,False
MIX110,0,Clodinafop-propargyl,clodinafoppropargyl,3,3,0,False,105512-06-9,,True,True,,False,,105512-06-9,clodinafoppropargyl|clodinafoppropargyl98,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,,CAS_OK,assigned CAS in reference set,False
MIX110,1,N-methyl-2-pyrrolidone,nmethyl2pyrrolidone,3,3,0,False,872-50-4,,True,True,,False,,872-50-4,32hazardouscomponents|nmethyl2pyrrolidone|nmethylpyrrolidone|nmethylpyrrolidone10ppmskin|thfaproprietary|tolfenpyradec,CN1CCCC1=O,,CAS_OK,assigned CAS in reference set,False
MIX110,2,Cloquintocet-mexyl,cloquintocetmexyl,3,3,0,False,99607-70-2,,True,True,,False,,99607-70-2,cloquintocetmexyl|cloquintocetmexyl25gl,,,CAS_OK,assigned CAS in reference set,False
MIX127,0,Chlorothalonil not listed,chlorothalonilnotlisted,3,3,3,True,1897-45-6,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,True,True,True,False,,1897-45-6,31mixtures|chlorothalonil|chlorothalonil30|chlorothalonilnotlisted|daconil50wptradenamedaconil2787activeingredienttetrachloroisophthalonitrilecasnoai1897456structuralformularecommendedusage|weightchlorothalonil6solventifchemicalnameisand,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,True,CAS_OK,assigned CAS in reference set,True
MIX127,1,Propylene Glycol not listed,propyleneglycolnotlisted,3,3,3,True,57-55-6,CC(CO)O,True,True,True,False,,57-55-6,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,CC(O)CO,True,CAS_OK,assigned CAS in reference set,True
MIX127,2,"Silica, amorphous",silicaamorphous,3,3,3,True,112926-00-8,O=[Si]=O,True,True,True,False,,112926-00-8,hydratedamorphoussilica0|precipitatedsilica|precipitatedsilicanone|silicaamorphous|silicaamorphousprecipitatedandgel|silicaamorphouswithdrawn|silicagelprecipitatedcrystallinefree|syntheticamorphoussilica,O=[Si]=O,True,CAS_OK,assigned CAS in reference set,False
MIX128,0,Cymoxanil,cymoxanil,2,3,0,False,57966-95-7,,True,True,,False,,57966-95-7,2cyanonethylaminocarbonyl2methoxyiminoacetamide|cymoxanil,CCNC(=O)NC(=O)/C(C#N)=N/OC|CCNC(=O)NC(=O)C(C#N)=NOC,,CAS_OK,assigned CAS in reference set,False
MIX128,1,Fumaric Acid,fumaricacid,2,3,0,False,68425-94-5,,True,True,,False,,,alkylatednaphthalenesulfonatesodiumsalt1|alkylnaphthalenesulfonicacid30|alkylnaphthalenesulfonicacidpolymerwith|naphthaleneandalkylnaphthalenesulphonicacids|residuespetroleumcata15tsc,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX137,0,cyproconazole >98,cyproconazole98,1,1,1,True,94361-06-5,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True,True,True,False,,94361-06-5,cyproconazole|cyproconazole98,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,True,CAS_OK,assigned CAS in reference set,False
MIX146,0,Desmedipham,desmedipham,6,7,0,False,13684-56-5,,True,True,,False,,,desmediphamisoethyl3phenylcarbamoyloxyphenylcarbamate15,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX146,1,Ethofumesate,ethofumesate,6,7,0,False,26225-79-6,,True,True,,False,,26225-79-6,ethofumesate|ethofumesateiso,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,,CAS_OK,assigned CAS in reference set,False
MIX146,2,Lenacil,lenacil,6,7,0,False,2164-08-1,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX146,3,Phenmedipham,phenmedipham,6,7,0,False,13684-63-4,,True,True,,False,,,phenmediphamisomethyl33methylcarbaniloyloxycarbanilate15,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX146,4,2-Phenoxyethanol;phosphoric acid,2phenoxyethanolphosphoricacid,6,7,0,False,9046-09-7,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX146,5,"Poly(oxy-1,2-ethanediyl), alpha-isotridecyl-omega-hydroxy-, phosphate",polyoxy12ethanediylalphaisotridecylomegahydroxyphosphate,6,7,0,False,39464-70-5,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX155,0,Potassium salt of aminocyclopyrachlor,potassiumsaltofaminocyclopyrachlor,4,2,2,False,858956-35-1,C1CC1C2=NC(=C(C(=N2)N)Cl)C(=O)[O-].[K+],True,True,True,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,True
MIX155,1,Inert Ingredients,inertingredients,4,2,2,False,858956-08-8,C1CC1C2=NC(=C(C(=N2)N)Cl)C(=O)O,True,True,True,False,,,aminocyclopyrachlor,,,UNVERIFIABLE,name absent from reference name2cas,True
MIX155,2,Aminocyclopyrachlor,aminocyclopyrachlor,4,2,2,False,,,False,,,False,,858956-08-8,,Nc1nc(C2CC2)nc(C(=O)O)c1Cl,,UNVERIFIABLE,,False
MIX155,3,Other/Inert Ingredients,otherinertingredients,4,2,2,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX160,0,Elemental Sulfur,elementalsulfur,2,1,1,False,7704-34-9,S,True,True,True,False,,,fromelementalsulfurnotlisted|sulfur|sulfur03|sulfurcoatedurea|sulfurprecipitated|sulphur7000dnadnadna,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX160,1,Inert Ingredients,inertingredients,2,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX162,0,Thidiazuron,thidiazuron,6,5,4,False,51707-55-2,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2,True,True,True,False,,51707-55-2,thidiazuron,O=C(Nc1ccccc1)Nc1cnns1,True,CAS_OK,assigned CAS in reference set,False
MIX162,1,Diuron,diuron,6,5,4,False,330-54-1,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,True,True,True,False,,330-54-1,diuron|diuroniso5|diuronn34dichlorophenylnndimethylurea,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,True,CAS_OK,assigned CAS in reference set,False
MIX162,2,2-Propanediol <,2propanediol,6,5,4,False,57-55-6,CC(CO)O,True,True,True,False,,57-55-6,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,CC(O)CO,True,CAS_OK,assigned CAS in reference set,False
MIX162,3,Fatty alcohol ethoxylate <=,fattyalcoholethoxylate,6,5,4,False,68131-39-5,C1=CC=C2C(=C1)C(=O)NS2,True,True,True,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,True
MIX162,4,2-Benzisothiazol-3(2H)-one >= 0.005 - <=,2benzisothiazol32hone0005,6,5,4,False,2634-33-5,,True,True,,False,,2634-33-5,12benzisothiazol32hone|12benzisothiazolin3one|12benzisothiazoline3one|2benzisothiazol32hone0|2benzisothiazol32hone0005|2benzisothiazol32hone005|2benzisothiazol32hone018022|2benzisothiazolin3one|2benzisothiazolin3one002max|basedoningredientscomponent12benzisothiazol32honecasno2634335ld50ratmaleandfemale2000mgkgoecdtest|benzisothiazol2hone|forexplanationofabbreviationsseesection16,O=c1[nH]sc2ccccc12,,CAS_OK,assigned CAS in reference set,False
MIX162,5,Other ingredients (non-hazardous) to,otheringredientsnonhazardousto,6,5,4,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
MIX163,0,Picoxystrobin,picoxystrobin,4,2,2,False,117428-22-5,CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,True,True,True,False,,117428-22-5,picoxystrobin,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,True,CAS_OK,assigned CAS in reference set,False
MIX163,1,Cyproconazole,cyproconazole,4,2,2,False,94361-06-5,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True,True,True,False,,94361-06-5,cyproconazole|cyproconazole98,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,True,CAS_OK,assigned CAS in reference set,False
MIX163,2,Other Ingredients,otheringredients,4,2,2,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
MIX163,3,Other/Inert Ingredients,otherinertingredients,4,2,2,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX164,0,Famoxadone,famoxadone,7,3,3,False,131807-57-3,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True,True,True,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX164,1,Cymoxanil,cymoxanil,7,3,3,False,57966-95-7,CCNC(=O)NC(=O)/C(=N/OC)/C#N,True,True,True,False,,57966-95-7,2cyanonethylaminocarbonyl2methoxyiminoacetamide|cymoxanil,CCNC(=O)NC(=O)/C(C#N)=N/OC|CCNC(=O)NC(=O)C(C#N)=NOC,True,CAS_OK,assigned CAS in reference set,False
MIX164,2,Sodium dioctyl sulfosuccinate,sodiumdioctylsulfosuccinate,7,3,3,False,577-11-7,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],True,True,True,False,,,docusatesodium,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX164,3,Alkyl Glycol Polymer,alkylglycolpolymer,7,3,3,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX164,4,Modified Lingin Sulfonate Salt,modifiedlinginsulfonatesalt,7,3,3,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX164,5,Other Ingredients,otheringredients,7,3,3,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
MIX164,6,Other/Inert Ingredients,otherinertingredients,7,3,3,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX165,0,Methomyl,methomyl,1,1,0,False,16752-77-5,,True,True,,False,,16752-77-5,methomyl,CNC(=O)ON=C(C)SC,,CAS_OK,assigned CAS in reference set,False
MIX166,0,Chlorantraniliprole,chlorantraniliprole,3,1,1,False,500008-45-7,CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl,True,True,True,False,,500008-45-7,chlorantraniliprole|chlorantraniliprole25,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,True,CAS_OK,assigned CAS in reference set,False
MIX166,1,Other Ingredients,otheringredients,3,1,1,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
MIX166,2,Other/Inert Ingredients,otherinertingredients,3,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX169,0,Trichlorfon,trichlorfon,2,2,2,True,52-68-6,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,True,True,True,False,,52-68-6,astraightinsectcontrolproductforgeneralturfusecontainsdyloxat|trichlorfon,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,True,CAS_OK,assigned CAS in reference set,False
MIX169,1,2-Methoxyethoxyethanol,2methoxyethoxyethanol,2,2,2,True,111-77-3,COCCOCCO,True,True,True,False,,111-77-3,2methoxyethoxyethanol,COCCOCCO,True,CAS_OK,assigned CAS in reference set,False
MIX17,0,Name : Abamectin techn. min,nameabamectintechnmin,2,2,2,True,71751-41-2,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O,True,True,True,True,matches:^name\s*[:：],,3compositioninformationoningredientschemicalcharacterizationsubstancescasnodescription71751412abamectinidentification|abamectin|abamectin07scismoderatelytoxictofishandhighlytoxictobeesithascasnoeinecsbyweightabamectin71751412265610380ne|abamectin2nene|abamectincombinationofavermectinb1aand520|casnodescription71751412abamectinidentificationnumberwhilethissdsisbasedontechnicaldatajudgedtobereliable,,,NONCHEM_TOKEN_GOT_STRUCTURE,matches:^name\s*[:：],False
MIX17,1,EC index no : 606,ecindexno606,2,2,2,True,143-00-0,CCCCCCCCCCCCOS(=O)(=O)O.C(CO)NCCO,True,True,True,True,matches:^ec\b,,,,,NONCHEM_TOKEN_GOT_STRUCTURE,matches:^ec\b,True
MIX174,0,Diuron,diuron,1,1,0,False,330-54-1,,True,True,,False,,330-54-1,diuron|diuroniso5|diuronn34dichlorophenylnndimethylurea,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,,CAS_OK,assigned CAS in reference set,False
MIX180,0,Rimsulfuron,rimsulfuron,2,3,0,False,122931-48-0,,True,True,,False,,122931-48-0,rimsulfuron,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,,CAS_OK,assigned CAS in reference set,False
MIX180,1,Monobasic potassium phosphate,monobasicpotassiumphosphate,2,3,0,False,7778-77-0,,True,True,,False,,,frommonopotassiumphosphatenotlisted|potassiumdihydrogenphosphate0010,,,UNVERIFIABLE,name absent from reference name2cas,False
MIX186,0,thiamethoxam,thiamethoxam,9,9,8,False,153719-23-4,CN\1COCN(/C1=N/[N+](=O)[O-])CC2=CN=C(S2)Cl,True,True,True,False,,153719-23-4,nicotinesaltsof15|thiamethoxam|thiamethoxamiso,CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-]|CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],True,CAS_OK,assigned CAS in reference set,False
MIX186,1,lambda-cyhalothrin,lambdacyhalothrin,9,9,8,False,91465-08-6,CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C,True,True,True,False,,91456-08-6|91465-08-6,31substancemixture|lambdacyhalothrin|lambdacyhalothrin10321140|lambdacyhalothrin17|molecularweight44985,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1|CC1(C)[C@H](C=C(Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,True,CAS_OK,assigned CAS in reference set,False
MIX186,2,"solvent naphtha (petroleum), highly >= 5 - <",solventnaphthapetroleumhighly5,9,9,8,False,64742-94-5,CC(CO)O,True,True,True,False,,64742-94-5,aromatichydrocarbon2moderate2flammability|aromatichydrocarbonscontains|heavyaromaticnaphtha400|heavyaromaticnapthasolvent|highflashnaphtha|naphthapetroleumheavyaromatic|solventnaphtha|solventnaphthapetroleumheavyarom50|solventnaphthapetroleumheavyaromatic|solventnaphthapetroleumheavyaromatic10|solventnaphthapetroleumhighly5|solventnapthapetroleumheavyaromatic,,,CAS_OK,assigned CAS in reference set,False
MIX186,3,"propane-,2-diol >= 5 - <",propane2diol5,9,9,8,False,57-55-6,CC1=CC2=CC=CC=C2C=C1,True,True,True,False,,57-55-6,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,CC(O)CO,False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,False
MIX186,4,methyl-naphthalene >= 1 - <,methylnaphthalene1,9,9,8,False,91-57-6,CC1=CC=CC2=CC=CC=C12,True,True,True,False,,90-12-0|91-57-6,2methylnaphthalene|methylnaphthalene1,Cc1ccc2ccccc2c1|Cc1cccc2ccccc12,True,CAS_OK,assigned CAS in reference set,False
MIX186,5,methyl-naphthalene >= 1 - <,methylnaphthalene1,9,9,8,False,90-12-0,O=[Ti]=O,True,True,True,False,,90-12-0|91-57-6,1methylnaphthalene|methylnaphthalene1,Cc1ccc2ccccc2c1|Cc1cccc2ccccc12,False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,False
MIX186,6,titanium dioxide >= 1 - <,titaniumdioxide1,9,9,8,False,13463-67-7,OS(=O)(=O)O,True,True,True,False,,13463-67-7,titaniumdioxide|titaniumdioxide1|titaniumdioxide50,[O]=[Ti]=[O],False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,False
MIX186,7,sulfuric acid >= 0.1 - <,sulfuricacid01,9,9,8,False,7664-93-9,C1=CC=C2C(=C1)C(=O)NS2,True,True,True,False,,7664-93-9,aqueoussolutionofinorganicacidsandsaltschemicalnamecasnosynonymspercentrangesulfuricacid7664939oil|sulfuricacid|sulfuricacid01,O=S(=O)(O)O,False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,False
MIX186,8,2-benzisothiazol-3(2H)-one >= 0.05 - <,2benzisothiazol32hone005,9,9,8,False,2634-33-5,,True,True,,False,,2634-33-5,12benzisothiazol32hone|12benzisothiazolin3one|12benzisothiazoline3one|2benzisothiazol32hone0|2benzisothiazol32hone0005|2benzisothiazol32hone005|2benzisothiazol32hone018022|2benzisothiazolin3one|2benzisothiazolin3one002max|basedoningredientscomponent12benzisothiazol32honecasno2634335ld50ratmaleandfemale2000mgkgoecdtest|benzisothiazol2hone|forexplanationofabbreviationsseesection16,O=c1[nH]sc2ccccc12,,CAS_OK,assigned CAS in reference set,True
MIX188,0,Spirodiclofen,spirodiclofen,4,5,0,False,148477-71-8,,True,True,,False,,148477-71-8,spirodiclofen,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,,CAS_OK,assigned CAS in reference set,False
MIX188,1,Glycerol,glycerol,4,5,0,False,104376-75-2,,True,True,,False,,56-81-5,,OCC(O)CO,,CAS_WRONG,assigned CAS unknown in reference,False
MIX188,2,"1,2-Benzisothiazol-3(2H)-one",12benzisothiazol32hone,4,5,0,False,56-81-5,,True,True,,False,,2634-33-5,23propanetriol95105|glycerin|glycerin39|glycerin76|glycerine|glycerine10|glycerine35solvent|glycerol|glycerol10,O=c1[nH]sc2ccccc12,,CAS_WRONG_SHIFT,assigned CAS belongs to list index 1 ('Glycerol') → shift=-1,False
MIX188,3,Kathon,kathon,4,5,0,False,2634-33-5,,True,True,,False,,55965-84-9,12benzisothiazol32hone|12benzisothiazolin3one|12benzisothiazoline3one|2benzisothiazol32hone0|2benzisothiazol32hone0005|2benzisothiazol32hone005|2benzisothiazol32hone018022|2benzisothiazolin3one|2benzisothiazolin3one002max|basedoningredientscomponent12benzisothiazol32honecasno2634335ld50ratmaleandfemale2000mgkgoecdtest|benzisothiazol2hone|forexplanationofabbreviationsseesection16,Cn1sc(Cl)cc1=O.Cn1sccc1=O,,CAS_WRONG_SHIFT,"assigned CAS belongs to list index 2 ('1,2-Benzisothiazol-3(2H)-one') → shift=-1",False
MIX219,0,Tebuconazole,tebuconazole,2,2,0,False,107534-96-3,,True,True,,False,,107534-96-3,14chlorophenyl44dimethyl3124triazol1ylmethylpentan3ol|activeingredientwwtebuconazole|compositioninformationofingredientscomponentsaveragenamecasnoeinecsbyweighttebuconazole107534963na4500kaolin|mol|tebuconazole|tebuconazole040|tebuconazole375399x|tebuconazole4chlorophenyl44dimethyl3124triazol1|tebuconazolers1pchlorophenyl44dimethyl31h124triazol1ylmethylpentan3ol|terbuconazole,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,,CAS_OK,assigned CAS in reference set,False
MIX219,1,Dimethyl capramide,dimethylcapramide,2,2,0,False,14433-76-2,,True,True,,False,,14433-76-2,decanamidenndimethyl15|dimethylcapramide,CCCCCCCCCC(=O)N(C)C,,CAS_OK,assigned CAS in reference set,False
MIX221,0,Penthiopyrad,penthiopyrad,3,1,1,False,183675-82-3,CC(C)CC(C)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C,True,True,True,False,,183675-82-3,penthiopyrad|penthiopyrad200|synonymspenthiopyradgaia,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,True,CAS_OK,assigned CAS in reference set,False
MIX221,1,Other Ingredients,otheringredients,3,1,1,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
MIX221,2,Other/Inert Ingredients,otherinertingredients,3,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
MIX242,0,Fluopyram,fluopyram,4,4,0,False,658066-35-4,,True,True,,False,,658066-35-4,fluopyram,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,,CAS_OK,assigned CAS in reference set,False
