sheet,column,key,원본값,배포본값,차이유형,손상측,정본권고,근거
독성코드,검증근거,MIX170,"[2차재시도(우회) 재시도·미해결: PubChem PUG-view API 재조회(성분 참고값 재확인)] 완제품(고체 미끼)은 저농도 형태로 원제 분류가 그대로 적용되지 않을 수 있음(기존 메모와 일치). Dinotefuran/S-Methoprene 재조회 결과도 성분 순물질 참고값이며 완제품 자체 SDS는 미확보 - 재검토필요 유지. | 원문: Dinotefuran: Warning H302(85.3%),H400(64.7%),H410(65.2%). Aggregated GHS information provided per 204 reports by companies from 6 notifications to the ECHA C&L Inventory; S-Methoprene: Warning H400(100%),H410(66.7%).","[웹조사 2차조사·미해결] (시도 출처: https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/197701/JSON/?heading=GHS+Classification) 완제품(Ant Bait)은 저농도 고체 미끼 형태로 원제 분류가 그대로 적용되지 않을 수 있음 - 기존 메모의 우려와 일치하여 재검토 필요 | 원문: PubChem Dinotefuran(CID197701): Signal Word Warning; H302(85.3%), H400/H410; 추가보고 H317 - 그러나 이는 원제 순물질 자료로 고체 미끼 완제품 자료가 아님",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX171,"[2차재시도(우회): curl+pdftotext 재시도(성공)] 동일 EPA 등록번호/성분(Trichlorfon 9.3%)의 공동브랜드 제품 SDS 재다운로드 및 텍스트 추출 성공. 기존 시트값(Warning/Eye Irrit Cat.2B, H320)과 정확히 일치. | 원문: Trade name: BIOADVANCED SCIENCE-BASED SOLUTIONS 24-HOUR GRUB KILLER PLUS READY-TO-SPREAD GRANULES ... SECTION 2: HAZARDS IDENTIFICATION ... Eye irritation : Category 2B, Signal word: Warning, Causes eye irritation. ... T",[웹조사 2차조사·미해결] (시도 출처: http://www.businesscenter.lebsea.com/msds/1418584.PDF) PDF 파싱이 불안정하여 H코드/구분 카테고리를 신뢰성 있게 확인할 수 없음 | 원문: 접속 실패: PDF(705.2KB)는 반복 시도에서도 압축 스트림으로 인식됨. 1차 시도에서 'Warning' 신호어만 부분 인식되었으나 H코드는 '읽을 수 없음'으로 확인 불가,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX175,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품명(Echo 375/Cymoxaanil 50)과 ingredient_names(메탄올, 삼염화이소시아눌산 등 무관 성분 혼입)가 데이터 오류로 추정되어 제품 특정 불가; chlorothalonil 단일성분 참고값만 제공. | 원문: Danger / H317: May cause an allergic skin reaction; H318: Causes serious eye damage; H330: Fatal if inhaled; H335: May cause respiratory irritation; H351: Suspected of causing cancer; H400/H410 (PubChem CID 15910, chloro",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX176,"[2차재시도(우회) 재시도·미해결: curl UA 재시도(403 우회 성공, EPA 라벨 확보) + PubChem 성분명 검색] UA 헤더 추가로 403 우회 성공, gowanco.com에서 PDF 확보(159KB)했으나 이는 EPA 승인 라벨이며 GHS SDS가 아님 - 정식 H-code 없음, EPA 신호어 CAUTION만 존재. PubChem Tetraconazole 기술물질 재조회 결과(Warning/H302,H332,H411)를 참고값으로 추가. | 원문: Tetraconazole* ... 20.5% ... PRECAUTIONARY STATEMENTS: Hazards to Humans and Domestic Animals CAUTION. Harmful if swallowed, inhaled or absorbed through the skin... Causes moderate eye irritation. / PubChem 참고: Tetracona",[웹조사 2차조사·미해결] (시도 출처: https://www.gowanco.com/sites/default/files/gowanco_com/_attachments/product/resource/label/domark_230me_80289-7-10163_01-r0716_0.pdf) 유일 URL이 403으로 접속 차단됨(재시도해도 동일). 대체 URL 없음. 기존 메모의 '접근 실패' 진술과 일치. | 원문: 접속 실패: The server returned HTTP 403 Forbidden.,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX177,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Double Threat)은 pirimiphos-methyl+lambda-cyhalothrin+DEHP+bifenthrin 혼합 살충제로 순물질 아님; 힌트 SDS도 성분 불일치로 이미 확인된 상태. | 원문: Danger / H300: Fatal if swallowed; H317: May cause an allergic skin reaction; H331: Toxic if inhaled; H351: Suspected of causing cancer; H372; H400/H410 (PubChem CID 6442842, bifenthrin)",추출정보 공란 + 성분 불일치(다른 제품 SDS 의심),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX178,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Ecolife One-Pack)은 DCOIT(<0.075%)+imidacloprid 혼합제로 순물질 아님; DCOIT 단독 PubChem 자료(CID 91688)는 Danger/H302,H314,H317,H318,H330,H400,H410로 더 고위험. | 원문: Danger / H301: Toxic if swallowed; H400/H410: Very toxic to aquatic life (PubChem CID 86287518, imidacloprid)",추출정보 공란 + 미분류 메모: 매칭되는 SDS를 찾지 못함,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX181,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(DPX-KJM44 80 MUP)은 glyphosate 칼륨염+aminocyclopyrachlor-methyl 2성분 제초제로 순물질 아님; aminocyclopyrachlor-methyl 단독은 H411(100%)만 확인(신호어 명시 없음, PubChem CID 16725794). | 원문: Danger / H318: Causes serious eye damage; H411: Toxic to aquatic life with long lasting effects (PubChem CID 3496, glyphosate)",추출정보 공란 + 미분류 메모: 제품별 SDS 미발견 (Glyphosate 칼륨염 + Aminocyclo,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX184,"[2차재시도(우회) 재시도·미해결: 재시도 불필요 확인됨(EPA 라벨, GHS 섹션 없음) + PubChem 성분 참고값 보완] EPA 라벨(Encartis, EPA Reg 7969-348, BASF)은 제품명·성분(boscalid 2.20%+chlorothalonil 54.14%)과 정확히 일치하나 GHS H-code 자체가 문서에 없음(사유4, 재시도 불필요). 성분 순물질 PubChem 참고값(Chlorothalonil, Boscalid)을 보완했으나 완제품 GHS 확정에는 사용 불가. | 원문: CAUTION. Harmful if swallowed or inhaled. Causes moderate eye irritation... (EPA 라벨 원문) / PubChem 참고: Chlorothalonil Danger H317,H318,H330,H335,H351,H400,H410(100%); Boscalid H411(98.3%): Toxic to aquatic life with l","[웹조사 2차조사·미해결] (시도 출처: https://www3.epa.gov/pesticides/chem_search/ppls/007969-00348-20150121.pdf) 접속 성공, 제품명(Encartis, EPA Reg 7969-348, BASF)·성분(boscalid 2.20%+chlorothalonil 54.14%) 라벨과 정확히 일치함. 그러나 이는 EPA 농약 라벨이며 GHS H-code/공식 구분이 문서에 전혀 없음(GHS 분류 정보 자체가 없음). 기존 추출정보(EPA 라벨 문구)가 정확함을 재확인. | 원문: CAUTION. Harmful if swallowed or inhaled. Causes moderate eye irritation... Prolonged or frequently repeated skin contact may cause allergic reactions in some individuals.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX185,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(EH-1446)은 Envu 내부 코드명 추정 제품으로 glyphosate+carfentrazone-ethyl+mecoprop+dicamba+2,4-D-2-ethylhexyl 5성분 혼합 제초제; glyphosate만 참고 확보(dicamba: Danger/H302,H318,H332,H335,H336,H400,H411; 2,4-D: Danger/H302,H317,H318,H335,H412; carfentrazone-ethyl: Warning/H400,H410). | 원문: Danger / H318: Causes serious eye damage; H411: Toxic to aquatic life with long lasting effects (PubChem CID 3496, glyphosate)",추출정보 공란 + 미분류 메모: Envu(구 Bayer ES) 내부 코드명으로 추정되는 제품명(EH-14,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX187,"[2차재시도(우회) 재시도·미해결: PubChem 성분명 검색(Imidacloprid 재조회)] 로컬 PDF(MacDermid ISOPREP 184, 금속표면처리제)는 제품명 ENS-010A와 무관한 것으로 재확인(1994~2003년 구형 MSDS로 GHS 신호어/H코드 자체 없음). 주요 유효성분 Imidacloprid를 PubChem에서 재조회(Danger/H301,H302,H400,H410)했으나 성분 참고값이며 완제품 자체 SDS는 미확보. | 원문: Imidacloprid: Danger H301(43.6%)/H302(56.4%): Toxic/Harmful if swallowed; H400(96.4%); H410(100%). Aggregated GHS information provided per 415 reports by companies from 12 notifications to the ECHA C&L Inventory.","[로컬PDF검증 2차조사·미해결] PDF는 MacDermid社의 금속표면처리제 'ISOPREP 184'(Ferric Sulfate/Nitric Acid/Sulfuric Acid 혼합 산성 세정제) MSDS로, 제품명 'ENS-010A'의 실제 성분(Sodium Carbonate Monohydrate, Edetate Sodium, Imidacloprid 포함)과 부분적으로만(질산·황산) 겹치고 완전히 다른 제품임. 또한 1994~2003년의 구형식 MSDS로 GHS 신호어/H코드 자체가 없음(HMIS 등급만 존재). | 원문: MATERIAL SAFETY DATA SHEET ... MacDermid Incorporated ... TRADE NAME: ISOPREP 184 ... Ferric Sulfate / Nitric Acid / Sulfuric Acid",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX188,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Envidor 2SC)은 spirodiclofen+glycerol+BIT+Kathon 제형으로 순물질 아님; PubChem 값이 기존 추출정보와 정확히 일치함을 재확인. | 원문: Danger / H317: May cause an allergic skin reaction; H350: May cause cancer; H361f: Suspected of damaging fertility; H373; H410: Very toxic to aquatic life with long lasting effects (PubChem CID 177863, spirodiclofen)",추출값은 있으나 출처 전무 ; 메모에 출처 접근 실패 흔적이 남아 있음 — 값의 근거 재확인 필요,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX189,"[2차재시도(우회) 재시도·미해결: PubChem 성분명 검색(4개 성분 전체 재조회)] 기존 힌트 자료(chemicalbook bis(2-p-methoxyphenyl)ethyl ether, 무관 화합물, no data available)는 완전 폐기. EH-1479의 실제 4개 유효성분(2,4-D, Dicamba, Quinclorac, Dithiopyr) 모두 PubChem에서 재조회했으나 성분 순물질 참고값이며 완제품 자체 SDS는 미확보. | 원문: 2,4-D: Danger H302(100%),H317(100%),H318(100%),H335(100%),H412(99.2%); Dicamba: Danger H302(100%),H318(99.7%),H332(59.2%),H412(99.3%); Dithiopyr: Warning H400(94.8%),H410(94.8%).","[로컬PDF검증 2차조사·미해결] PDF는 EH-1479 제초제 성분(2,4-D, Dicamba, Quinclorac, Dithiopyr)과 전혀 무관한 화학물질 'BIS[2-(P-METHOXYPHENYL)ETHYL] ETHER'(CAS 104104-12-3)의 ChemicalBook 자동생성 SDS이며, GHS 분류/신호어/H코드 항목이 전부 'no data available'로 비어 있어 어떤 정보도 얻을 수 없음. | 원문: BIS[2-(P-METHOXYPHENYL)ETHYL] ETHER ... Classification of the substance or mixture no data available ... Signal word no data available",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX190,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품명이 두 제품명 결합 및 성분 중복 기재된 데이터 오류로 제품 특정 불가; tebuconazole 단일성분 참고값만 제공(chlorothalonil은 별도로 Danger/H317,H318,H330,H335,H351,H400,H410, CID 15910). | 원문: Warning / H302: Harmful if swallowed; H361d: Suspected of damaging the unborn child; H400/H410: Very toxic to aquatic life (PubChem CID 86102, tebuconazole)",추출정보 공란 + 미분류 메모: 제품명이 두 개 제품명(E-Scape.../Muscle ADV)이 결합된,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX191,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품코드 'ET-005' 자체를 특정할 수 없고 성분조합도 비정상적(메탄올+삼염화이소시아눌산+이프로디온)으로 데이터 혼입 의심; iprodione 단일성분 참고값만 제공. | 원문: Warning / H351: Suspected of causing cancer; H400/H410: Very toxic to aquatic life (PubChem CID 37517, iprodione)",추출정보 공란 + 미분류 메모: 제품코드 'ET-005' 검색 결과 전혀 없음(구글/빙 다중 검색 시도),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX195,"[구조화DB신규조회: PubChem 성분명 검색 성공, GHS Classification 확인(제품=순물질 예외 적용)] product_name('Etoxazole(95.57%)')과 ingredient_names(Etoxazole, C21H23F2NO2)가 동일 순물질(기술원제)로 확인되어 제품=순물질 예외 적용. 피부/눈/감작 관련 H코드는 나타나지 않아(기존 cat_skin_ghs='Not classified'와 일치) 수생독성만 확인됨. | 원문: Warning / H400: Very toxic to aquatic life [Warning Hazardous to the aquatic environment, acute hazard]; H410: Very toxic to aquatic life with long lasting effects [Warning Hazardous to the aquatic environment, long-term",추출값은 있으나 출처 전무,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX196,"[2차재시도(우회) 재시도·미해결: 재시도 불필요 확인됨(2013 구형 MSDS, GHS 섹션 없음) + PubChem 성분 참고값 보완] 2013년 개정 MGK MSDS는 2012 OSHA HCS 이전 형식으로 GHS 신호어/H-code가 문서 자체에 없음(재시도 불필요 사유4, 기존 판단 유지). 주요 성분(Pyrethrins/Permethrin/Piperonyl Butoxide/MGK-264/Esfenvalerate)을 PubChem에서 참고 조회했으나 성분 순물질 참고값일 뿐 완제품 GHS 확정에는 사용 불가. | 원문: EYES: Causes moderate eye irritation. SKIN: Very slight irritation at 72 hours... primary skin irritation index of 0.84. SENSITIZATION: Negative (MGK MSDS 002602, 2013 개정) / PubChem 참고: Permethrin Warn","[웹조사 2차조사·미해결] (시도 출처: https://s3.amazonaws.com/bb-cms/AppData/Websites/1116/Documents/chemical-documents/total-release.pdf) 제조사(MGK) MSDS(002602, 2013개정) 원문 접속 성공, EINECS 번호 모두 일치 확인(메모와 일치). 다만 2012 OSHA HCS 이전 형식이라 GHS 신호어/H-code가 문서 자체에 없음(GHS 분류 정보 자체가 없음). 참고: 실측 자극지수(PII 0.84)는 경미한 수준으로 skin 'Not classified'에 부합, 감작성 음성 확인됨(참고용, 공식 GHS 구분 아님). | 원문: EYES: Causes moderate eye irritation. SKIN: Very slight irritation at 72 hours... primary skin irritation index of 0.84. SENSITIZATION: Negat",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX197,"[2차재시도(우회) 재시도·미해결: 재시도 불필요 확인됨(EPA 라벨, GHS 섹션 없음) + PubChem 성분 참고값 보완] EPA 라벨(EH-1488, EPA Reg 2217-944, PBI/Gordon)은 성분(Penoxsulam/Sulfentrazone/2,4-D dimethylamine salt/Dicamba dimethylamine salt)과 정확히 일치하나 GHS H-code 자체가 문서에 없음(사유4, 재시도 불필요). 4개 성분을 PubChem에서 참고 조회했으나 완제품 GHS 확정에는 사용 불가. | 원문: WARNING: Causes substantial but temporary eye injury. Harmful if swallowed. (EPA 라벨 원문) / PubChem 참고: Sulfentrazone Warning H319(40.6%),H332(58%),H373(43.5%),H411(43.5%); Penoxsulam Warning H400(100%),","[웹조사 2차조사·미해결] (시도 출처: https://www3.epa.gov/pesticides/chem_search/ppls/002217-00944-20240117.pdf) 접속 성공, EPA 라벨(EH-1488, EPA Reg 2217-944, PBI/Gordon) 확인. 활성성분(Penoxsulam/Sulfentrazone/2,4-D dimethylamine salt/Dicamba dimethylamine salt)이 ingredient_names와 정확히 일치(불일치 없음). 신호어 Warning 확인되나 GHS H-code/구분 정보는 문서에 없음(EPA 라벨일 뿐 GHS SDS 아님). | 원문: WARNING: Causes substantial but temporary eye injury. Harmful if swallowed. Do not get in eyes or on clothing.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX199,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(F4113 EW)은 코드명 제품으로 carfentrazone-ethyl+naphthalene+propylene glycol+glyphosate isopropylamine 혼합 제초제로 추정되어 순물질 아님; 힌트 SDS(Aim EC)와도 성분 불일치가 이미 확인된 상태. | 원문: Warning / H400: Very toxic to aquatic life; H410: Very toxic to aquatic life with long lasting effects (PubChem CID 86222, carfentrazone-ethyl)",추출정보 공란 + 미분류 메모: 제공된 힌트 URL(Aim EC Herbicide SDS)은 Naphth,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX200,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(F8028-3)은 코드명 살충제로 tau-fluvalinate+계면활성제+ethylene glycol+bifenthrin 혼합제로 추정되어 순물질 아님. | 원문: Warning / H302: Harmful if swallowed; H315: Causes skin irritation; H400/H410: Very toxic to aquatic life (PubChem CID 91768, tau-fluvalinate)",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX202,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Fanfare 2SC)은 bifenthrin 21.9-23.3% 제형(과망간산칼륨은 비적합물질 언급일 뿐 실제 성분 아님)으로 순물질 아님. | 원문: Danger / H300: Fatal if swallowed; H317; H331: Toxic if inhaled; H351: Suspected of causing cancer; H372; H400/H410 (PubChem CID 6442842, bifenthrin)",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX205,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(First Choice Foliar Supreme Fungicide)은 monopotassium phosphate+elemental sulfur 비료성 살균제 혼합물로 순물질 아님; 두 성분 모두 저위해성이나 명시적 'None found' 문구는 없어 정보없음 기준 미충족, 재검토필요로 유지. | 원문: Monopotassium phosphate: 'Not Classified' (This chemical does not meet GHS hazard criteria for 90.7% of all reports, PubChem CID 516951); Sulfur: Warning / H315: Causes skin irritation (PubChem CID 5362487)","추출정보 공란 + 미분류 메모: Bonide/Ferti-lome 등 유력 제조사 사이트 검색 결과 없음,",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX206,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(EI-785)은 코드명 살충제로 clothianidin+metofluthrin+piperonyl butoxide+permethrin 혼합제로 추정되어 순물질 아님. | 원문: Danger / H302: Harmful if swallowed; H361f: Suspected of damaging fertility; H370: Causes damage to organs; H400/H410 (PubChem CID 86287519, clothianidin)",추출정보 공란 + 미분류 메모: 매칭되는 SDS를 찾지 못함,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX207,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Fitness Fungicide)은 propiconazole+naphthalene(용제) 혼합 제형으로 순물질 아님. | 원문: Danger / H302: Harmful if swallowed; H317; H360D: May damage the unborn child; H400/H410 (PubChem CID 43234, propiconazole)",추출정보 공란 + 출처 접근 실패(링크불가·403/404·로그인·못찾음),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX210,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품명 및 ingredient_names에 OCR 노이즈('cid:131) Satisfaction Guaranteed...')가 섞여 있고 제품은 tebuconazole+imidacloprid+clothianidin 3성분 혼합제로 추정되어 순물질 아님; 정확한 상품 매칭도 실패한 상태. | 원문: Danger / H301: Toxic if swallowed; H400/H410: Very toxic to aquatic life (PubChem CID 86287518, imidacloprid)",추출정보 공란 + 미분류 메모: BioAdvanced 'Rose & Flower Care' 제품군 중 정,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX22,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 기존 조사에서 실제 EPA 등록 Agita 10WG(70585-10)는 thiamethoxam 제형이며 데이터셋의 니코틴계 조성과 불일치함이 이미 확인됨; nicotine 자체의 PubChem 참고값만 제공, 제품 확정 불가. | 원문: Danger / H300: Fatal if swallowed; H310: Fatal in contact with skin; H330: Fatal if inhaled; H411: Toxic to aquatic life with long lasting effects (PubChem CID 89594, nicotine)",추출정보 공란 + 성분 불일치(다른 제품 SDS 의심),변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX221,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Fontelis)은 penthiopyrad+기타/불활성성분 혼합제로 순물질 아님. 기존 추출정보('미분류/유해성 분류대상 아님')와 달리 PubChem은 수생독성(H400,H410) 분류가 존재해 상이함. | 원문: Warning / H400: Very toxic to aquatic life; H410: Very toxic to aquatic life with long lasting effects (PubChem CID 11388558, penthiopyrad)",추출값은 있으나 출처 전무 ; 신호어도 H코드도 파싱되지 않음,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX223,[2차재시도(우회) 재시도·미해결: PubChem 성분명 검색(추정 활성성분 Chlorfenapyr 재조회)] 확보된 SDS(BASF Phantom Pressurized Insecticide)는 제품명(Formula 2873) 및 ingredient_names(무기 금속염 수용액)와 전혀 다른 물질로 재확인되어 조회 대상에서 제외. ingredient_names 말미의 손상된 화학명 조각이 Chlorfenapyr 구조식과 일치하는 것으로 추정되어 PubChem에서 별도 조회했으나 추정에 근거한 성분 참고값일 뿐이며 제품 자체 확인은 불가. | 원문: Chlorfenapyr: Danger H302(100%): Harmful if swallowed; H331(100%): Toxic if inhaled; H400(100%); H410(100%). Aggregated GHS information provided per 198 reports by companies from 5 notifica,"[웹조사 2차조사·미해결] (시도 출처: https://bell-environmental.com/wp-content/uploads/Phantom-Pressurized-SDS.pdf) 접속은 성공했으나, 이 SDS는 제품명 'PHANTOM PRESSURIZED INSECTICIDE'(BASF, Chlorfenapyr 0.5%+아세톤+HFC-134A 등)로, 시트의 제품명 'Formula 2873' 및 ingredient_names(Water/HCl/FeCl3·6H2O/CoCl2·6H2O/CuSO4·5H2O, 무기 금속염 용액)와 전혀 다른 물질임. 제품명 자체가 불일치하므로 이 문서로는 Formula 2873을 검증할 수 없음 - 다른 제품 정보 확인된 경우에 해당. | 원문: 3. Composition: 122453-73-0 0.5% Chlorfenapyr; 64742-47-8 <10% Distillates(petroleum); 67-64-1 <15% Acetone; HFC-134A",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX227,"[2차재시도(우회) 재시도·미해결: PubChem 성분명 검색(성분 순물질 참고값)] 이전 PDF(Karnak 방수코팅제)는 무관 제품으로 재확인됨. 성분 순물질 참고값만 확보: Thiram(CID5455) Warning, H302/H315/H317/H319/H332/H373/H400/H410; Iprodione(CID37517) Warning~Danger, H351/H400/H410/H320/H331(15.3%). 제품(Foundation Lite) 자체 SDS는 미확보 - 제품값으로 확정하지 않음. | 원문: H302: Harmful if swallowed [Warning Acute toxicity, oral]; H317: May cause an allergic skin reaction [Warning Sensitization, Skin]; H319: Causes serious eye irritation","[로컬PDF검증 2차조사·미해결] PDF는 Karnak社의 아스팔트 방수/지붕 코팅제 '112 Non-Fibered Foundation & Roof Coating'(Asphalt petroleum + Stoddard solvent) SDS로, 제품명 'Foundation Lite'의 실제 성분(ingredient_names: Thiram, Iprodione - 종자처리 살균제)과 전혀 무관한 별개 제품임. 제품명 유사성만으로 잘못 매칭된 것으로 판단됨. 실제 'Nisso/Foundation Lite'(캐나다 PMRA reg 28525) 제품의 정식 SDS는 확보되지 않음. | 원문: Safety Data Sheet 112 Non-Fibered Foundation & Roof Coating ... Danger H372 Causes damage to organs through prolonged or repeated exposure.",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX228,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Four-way VAP)은 thiamethoxam+fludioxonil+azoxystrobin+metalaxyl-M 4성분 종자처리제로 순물질 아님(Nitrogen/oxygen/methane은 데이터 노이즈로 판단). | 원문: Warning / H302: Harmful if swallowed; H361fd: Suspected of damaging fertility; Suspected of damaging the unborn child; H400/H410 (PubChem CID 5821911, thiamethoxam)",추출값은 있으나 출처 전무,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX231,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(Fyfanon 57EC)은 malathion 57% EC 제형으로 순물질 아님. 기존 추출정보(H304,H315,H317,H319,H350,H227)와 PubChem 1차 분류(H302,H317,H400,H410)가 상이해 재확인이 필요함. | 원문: Warning / H302: Harmful if swallowed; H317: May cause an allergic skin reaction; H400/H410: Very toxic to aquatic life (PubChem CID 4004, malathion)",추출값은 있으나 출처 전무,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX232,"[구조화DB신규조회 재시도·미해결: PubChem CID 확인, GHS Classification 섹션 자체 없음] product_name='Flufenpyr-ethyl'이 ingredient_names와 동일한 순물질 예외 후보였으나, PubChem에 해당 화합물의 GHS Classification 데이터 자체가 없어(명시적 'None found'가 아니라 데이터 완전 부재) 신호어/H코드 확인 불가. | 원문: PubChem pug_view 응답(heading=GHS+Classification, CID 3083546): {""Fault"": {""Code"": ""PUGVIEW.NotFound"", ""Message"": ""No data found""}}","추출정보 공란 + 미분류 메모: 기술원제(technical) 공급사 SDS 미발견, PubChem에도 G",변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증근거,MIX233,"[구조화DB신규조회 재시도·미해결: PubChem 성분 참고값(제품 SDS 아님)] 제품(GA 6 Weed and Grass Killer RTU)은 glufosinate-ammonium 희석 완제품(RTU)으로 기술원제와 별개; 기존 EPA 라벨 정보(CAUTION, 눈자극/경구유해)보다 PubChem 원제 분류가 훨씬 고위험 - 농도 차이 반영 필요. | 원문: Danger / H302: Harmful if swallowed; H312: Harmful in contact with skin; H332: Harmful if inhaled; H360Fd: May damage fertility; Suspected of damaging the unborn child; H373 (PubChem CID 53597, glufosinate-ammonium)",추출값은 있으나 출처 전무,변경,없음,확인 불가,파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
