Formulation_ID,ep,원문,판독,태그,원문지지,범주유효,NC근거유형,기존y,기존src_detail,충돌,채택가능,판정근거
MIX1004,skin,No significant effects or critical hazards,,nc_weak,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=nc_weak)
MIX1014,sens,자료없음(구체적 분류 데이터 없음),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1017,eye,자료 불충분으로 분류 불가,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1017,skin,자료 불충분으로 분류 불가,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1024,eye,눈 자극 유발 (분류범주 자료없음),,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX1025,eye,Irritant - causes eye irritation,2B,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX1025,skin,Irritant - causes skin irritation,2,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX1029,eye,"No irritating effect (primary irritant test, Section 11)",NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX1029,sens,No sensitizing effects known,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX1033,eye,일시적 자극 가능(분류불가),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1038,sens,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX104,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX104,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1040,eye,피부 및 눈에 자극 가능성 있음,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1040,skin,피부 및 눈에 자극 가능성 있음,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1040,sens,"반복 접촉 시 알레르기성 피부염 유발 가능, 고농도 증기 흡입시 마취작용 가능",1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX1043,eye,SDS Section 2/11에 별도 분류 명시 없음 (정보없음),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1046,eye,눈 자극성(irritant),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1046,skin,피부 자극성(irritant),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1047,eye,눈에 자극을 일으킬 수 있음,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX1047,skin,피부에 자극을 일으킬 수 있음,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX1060,eye,직접 접촉 시 일시적 경미한 자극(별도 GHS 구분 없음),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1064,sens,No information available,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1067,eye,Draize rabbit eye: 100 mg Mild,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1067,skin,May cause skin irritation; open irritation test rabbit 10mg/24h Mild,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1067,sens,Not expected to cause an allergic skin reaction,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX107,eye,Not confirmed from available source,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX107,sens,Not confirmed from available source,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1070,eye,May cause irritation to eyes,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1073,eye,정식 분류 없음(직접 접촉 시 일시적 자극 가능),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1073,skin,정식 분류 없음(장시간 접촉 시 일시적 자극 가능),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX1077,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1078,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX1078,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX111,eye,Moderate eye irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX111,skin,Moderate skin irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX111,sens,Not a skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX112,sens,Will not occur,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX114,sens,Will not occur,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX12,sens,Will not occur,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX133,eye,"Minimally irritant, 분류기준 미달 (rabbit)",NC,nc_explicit,지지,정상,b,1.0,sds_v1,충돌,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX135,sens,피부접촉을 통한 감작 가능성 있음,,qual_only,해당없음,정상,해당없음,1.0,sds_2nd,비교불가,폐기,미판독(태그=qual_only)
MIX143,eye,Minimally Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX143,skin,Slightly Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX145,skin,"분류 결과만 확인, 구체적 구분 등급은 SDS에서 추출되지 않음",,no_data,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX159,sens,감작성 없음 (No sensitizing effects known),NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX165,sens,Did not cause sensitization (Guinea pig),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX166,sens,Did not cause sensitization by skin contact (guinea pig),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX167,eye,Slight irritant,,qual_only,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=qual_only)
MIX167,skin,Causes slight skin irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX167,sens,Not a respiratory/skin sensitizer,NC,nc_explicit,지지,정상,b,0.0,sds_2nd,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX168,sens,Did not cause sensitization (Guinea pig),NC,nc_explicit,지지,정상,a,0.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX169,eye,Causes eye irritation,2B,h_phrase,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX169,skin,Prolonged skin contact may cause temporary irritation,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX171,eye,Moderate eye irritation (Rabbit),,qual_only,해당없음,정상,해당없음,1.0,sds_2nd,비교불가,폐기,미판독(태그=qual_only)
MIX171,skin,Slight irritation (Rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX172,sens,Not a contact sensitizer,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX173,eye,Mildly Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX173,skin,Slightly Irritating (Rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX174,sens,Not a contact sensitizer,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX179,sens,장기/반복 피부접촉시 알레르기 반응 가능성 (일부 개인),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX18,eye,Moderate eye irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX183,skin,Pyriproxyfen: Mild/slight skin irritation at 72h (EPA Category IV); Fipronil: not stated,,comp,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=comp)
MIX184,eye,중등도 눈자극(moderate eye irritation),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX194,eye,Non-irritant,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX194,skin,Non-irritant,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX194,sens,Did not cause sensitization on laboratory animals,NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX196,eye,"중등도 눈 자극, 24시간 내 소실",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX196,skin,"매우 경미한 자극 (72hr), Primary Skin Irritation Index 0.84 (rabbit)",,draize_pii,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=draize_pii)
MIX197,eye,실질적이나 일시적인 눈 손상 유발 (GHS 2A 상당),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX2,eye,"Mild eye irritation (Draize, rabbit); not formally classified in Section 2",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX20,sens,Classified as potential skin sensitizer,1,pos_assert,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX204,eye,"제품 자체는 non-irritant (Draize test, rabbit); 성분 cyclohexanone/isobutanol은 Eye Dam./Irrit. 1",NC,nc_explicit,지지,정상,a,1.0,sds_v1,충돌,재검,기존y=1 충돌(src=sds_v1)
MIX204,skin,"Skin Corr./Irrit. 2 - Irritant (rabbit, OECD 404)",2,ghs_cat,지지,정상,해당없음,1.0,ntp_measured,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX208,skin,피부 부식성/자극성 물질로 분류되지 않음,NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX208,sens,호흡기/피부 과민성 물질로 분류되지 않음,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX21,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX211,sens,"비감작성 (mouse, OECD 429 LLNA)",NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX219,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX221,sens,"피부감작성 없음 (Guinea pig, Maximization Test, OECD TG 406)",NC,nc_explicit,지지,정상,a,0.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX225,skin,May be irritating to skin (no formal classification),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX228,eye,중등도 눈 자극 (moderate eye irritation),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX230,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX231,eye,눈에 자극성(irritating to eyes),,qual_only,해당없음,정상,해당없음,1.0,sds_2nd,비교불가,폐기,미판독(태그=qual_only)
MIX231,skin,피부 자극성(irritating); 피부염 가능성,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX231,sens,피부 접촉 시 알레르기 반응 유발 가능(피부감작 Maximization test 양성),1,pos_assert,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX233,eye,눈 자극 유발 (EPA Toxicity Category III 수준),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX235,eye,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX235,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX24,eye,No irritation to eyes (rabbit),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX24,skin,Not skin irritating,NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX246,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX246,skin,경미한 피부 자극(rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX25,eye,Irritating to eyes; Eye (rabbit): Moderate,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX25,skin,May cause slight skin irritation; corrosivity not available,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX25,sens,Not available,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX250,skin,피부부식성/자극성 물질로 분류되지 않음,NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX250,sens,호흡기/피부과민성 물질로 분류되지 않음,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX252,skin,자료없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX252,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX261,eye,Mild irritant,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX261,skin,Moderately irritating (rabbit),,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX265,eye,"Moderate (redness of conjunctivae, rabbit)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX265,skin,"Slight (erythema, rabbit)",,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX265,sens,Skin sensitizer,1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX266,eye,Moderate eye irritation,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX27,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX27,skin,자료 없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX272,skin,Avoid contact with skin; harmful if absorbed through skin (no formal classification stated),,precaution_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=precaution_only)
MIX274,skin,Irritating effect,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX275,eye,"Irritant (rabbit, OECD 405)",,qual_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=qual_only)
MIX275,skin,"Slightly irritating (rabbit, OECD 404)",,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX275,sens,"Skin sensitizing, positive (LLNA mouse, OECD 429)",1,pos_assert,지지,정상,해당없음,1.0,sds_v1,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX277,eye,Minimally Irritating,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX277,sens,Not Considered a Sensitizer,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX280,eye,Mildly irritating (rabbit),NC,qual_only,불지지,정상,d,0.0,sds_v1_negative_recovered,일치,재검,원문미지지(불지지) NC근거=d
MIX280,skin,Slightly irritating (rabbit),NC,qual_only,불지지,정상,d,0.0,sds_v1_negative_recovered,일치,재검,원문미지지(불지지) NC근거=d
MIX280,sens,Not available,1,no_data,불지지,정상,해당없음,1.0,sds_v1,일치,재검,원문미지지(불지지) NC근거=해당없음
MIX282,skin,Moderately irritating,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX282,sens,May cause an allergic skin reaction,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX283,eye,다수 통보 코드 없음(10% 미만),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX283,skin,다수 통보 코드 없음(10% 미만),,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX283,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX287,eye,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX287,skin,정보없음,,no_data,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX287,sens,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX29,eye,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX29,skin,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX29,sens,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX290,eye,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX290,skin,정보없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX290,sens,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX293,skin,자료 없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX293,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX294,eye,Moderate eye irritation,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX294,skin,Harmful if absorbed through skin; avoid contact,,precaution_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=precaution_only)
MIX296,skin,"자료 없음 (H312: 피부접촉시 유해, Acute Tox. 4)",,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX296,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX3,sens,"비감작성 (Buehler test, guinea pig, OECD 406)",NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX301,skin,정보없음,,no_data,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX301,sens,정보없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX310,eye,Classification criteria not indicated as met (no specific H-code beyond H410),NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX310,skin,Classification criteria not indicated as met (no specific H-code beyond H410),NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX311,eye,not stated in source,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX318,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX320,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX320,skin,자료 없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX320,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX322,skin,자료 없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX323,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX323,skin,자료 없음,,no_data,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=no_data)
MIX324,eye,"경미한 눈자극(Mildly Irritating, Rabbit)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX324,skin,"경미한 피부자극(Slightly Irritating, Rabbit)",,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX33,skin,Slightly Irritating (rabbit),,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX334,eye,경미한 자극 - 표시 불필요 (rabbit),NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX334,skin,경미한 자극 - 표시 불필요 (rabbit),NC,nc_explicit,지지,정상,b,0.0,ntp_measured,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX334,sens,피부: 감작성 있음 (guinea pig),1,pos_assert,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX335,eye,경미한 눈자극 (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX337,skin,Category 4 (H312),,xep,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=xep)
MIX339,eye,중등도 눈자극 및 각막손상 가능,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX339,skin,짧은 접촉 시 경미한 피부자극(발적) 가능,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX339,sens,장기간/반복 피부접촉 시 일부 개인에서 알레르기 반응 가능,,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX34,eye,Slightly irritating (rabbit); EPA Toxicity Category IV,,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX34,skin,Slightly irritating (rabbit); EPA Toxicity Category IV,,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX343,sens,SDS 내 명시 안됨(not_stated),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX35,eye,중등도 눈 자극 (Moderate eye irritation),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX35,skin,"경미한 피부 자극 (Slight skin irritation), 피부감작 가능성 있음",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX35,sens,잠재적 피부 감작물질(potential skin sensitizer)로 명시,,pos_assert,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=pos_assert)
MIX354,eye,눈에 자극성 있음(irritating); 실질적이나 일시적인 눈 손상 유발 가능(substantial but temporary eye injury),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX356,sens,"제품: 감작 유발하지 않음(guinea pig); 3,5,7-triaza 성분은 피부접촉시 감작 가능성",NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX357,sens,피부 접촉에 의한 감작성 없음 (Mouse),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX36,skin,Irritating to skin (rabbit) - product,,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX363,sens,not stated in source,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX364,eye,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX364,skin,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX364,sens,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX365,eye,PubChem 집계자료에는 해당 코드 없음(자료 부족),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX369,eye,"경미한 자극 (Rabbit, Minimally irritating)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX369,sens,피부: 비감작성(Guinea pig); 호흡기감작성 자료없음,NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX371,sens,Not a contact sensitizer,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX372,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX378,sens,반복접촉 시 알레르기 반응 유발 가능(민감성 물질),1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX392,eye,Moderate eye irritation (EPA 라벨),,epa_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=epa_only)
MIX392,skin,Harmful if absorbed through skin (EPA 라벨),,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX398,eye,"Slight irritant effect, no labelling required (rabbit)",NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX399,sens,not stated in source,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
