Formulation_ID,ingredient_name,cas,채움전략,농도값,정보원,신뢰도,상세,원본행인덱스
MIX405,mol,138261-41-3,전략2_CASmedian_n>=3,2.5,동일CAS_median(n=65),중간,"동일CAS n=65, 중앙값=2.5%, pct_status=ok",3678
MIX425,Pinoxaden,243973-20-8,전략2_CASmedian_n>=3,4.976,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=5.0%, pct_status=cross_source_block_dropped:master_kept",3771
MIX435,Esfenvalerate,66230-04-4,전략2_CASmedian_n>=3,0.1,동일CAS_median(n=7),중간,"동일CAS n=7, 중앙값=0.1%, pct_status=ok",3829
MIX435,n-Octyl Bicycloheptene,113-48-4,전략2_CASmedian_n>=3,0.29,동일CAS_median(n=5),중간,"동일CAS n=5, 중앙값=0.3%, pct_status=ok",3830
MIX435,"Petroleum distillates, 1-10",64742-47-8,전략2_CASmedian_n>=3,5.875,동일CAS_median(n=12),중간,"동일CAS n=12, 중앙값=5.9%, pct_status=ok",3831
MIX435,Isobutane 10< - >15,75-28-5,전략2_CASmedian_n>=3,15.0,동일CAS_median(n=7),중간,"동일CAS n=7, 중앙값=15.0%, pct_status=ok",3832
MIX458,Tebuconazole,107534-96-3,전략2_CASmedian_n>=3,10.0,동일CAS_median(n=53),중간,"동일CAS n=53, 중앙값=10.0%, pct_status=ok",3914
MIX470,Quinclorac,84087-01-4,전략2_CASmedian_n>=3,2.1,동일CAS_median(n=6),중간,"동일CAS n=6, 중앙값=2.1%, pct_status=cross_source_block_dropped:master_kept",3981
MIX491,Heavy aromatic naptha solvent,64742-94-5,전략2_CASmedian_n>=3,46.0,동일CAS_median(n=15),중간,"동일CAS n=15, 중앙값=46.0%, pct_status=cross_source_block_dropped:ntp_ice_kept",4041
MIX491,"1,2,4-trimethylbenzene",95-63-6,전략2_CASmedian_n>=3,5.0,동일CAS_median(n=3),중간,"동일CAS n=3, 중앙값=5.0%, pct_status=cross_source_block_dropped:ntp_ice_kept",4042
MIX491,Anionic/nonionic surfactant blend,91-20-3,전략2_CASmedian_n>=3,4.6,동일CAS_median(n=13),중간,"동일CAS n=13, 중앙값=4.6%, pct_status=cross_source_block_dropped:ntp_ice_kept",4043
MIX492,Glyphosate,1071-83-6,전략2_CASmedian_n>=3,36.5,동일CAS_median(n=21),중간,"동일CAS n=21, 중앙값=36.5%, pct_status=cross_source_block_dropped:master_kept",4049
MIX505,Deltamethrin,52918-63-5,전략2_CASmedian_n>=3,4.225,동일CAS_median(n=6),중간,"동일CAS n=6, 중앙값=4.2%, pct_status=ok",4095
MIX509,Bifenthrin,82657-04-3,전략2_CASmedian_n>=3,7.9,동일CAS_median(n=55),중간,"동일CAS n=55, 중앙값=7.9%, pct_status=ok",4111
MIX509,Pyraclostrobin,175013-18-0,전략2_CASmedian_n>=3,21.26,동일CAS_median(n=14),중간,"동일CAS n=14, 중앙값=21.3%, pct_status=ok",4112
MIX509,Propylene glycol 5-10,57-55-6,전략2_CASmedian_n>=3,4.0,동일CAS_median(n=8),중간,"동일CAS n=8, 중앙값=4.0%, pct_status=ok",4113
MIX513,"Synonyms : Trifloxysulfuron sodium,Trifloxysulfuron sodium salt",199119-58-9,전략2_CASmedian_n>=3,37.85,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=37.9%, pct_status=ok",4130
MIX538,Cypermethrin,52315-07-8,전략2_CASmedian_n>=3,0.0625,동일CAS_median(n=12),중간,"동일CAS n=12, 중앙값=0.1%, pct_status=cross_source_block_dropped:master_kept",4248
MIX543,Carbendazim,10605-21-7,전략2_CASmedian_n>=3,10.0,동일CAS_median(n=5),중간,"동일CAS n=5, 중앙값=10.0%, pct_status=ok",4273
MIX552,Water To q.s,7732-18-5,전략2_CASmedian_n>=3,50.0,동일CAS_median(n=5),중간,"동일CAS n=5, 중앙값=50.0%, pct_status=ok",4308
MIX560,Sodium Hydroxide 3,1310-73-2,전략2_CASmedian_n>=3,5.0,동일CAS_median(n=7),중간,"동일CAS n=7, 중앙값=5.0%, pct_status=ok",4336
MIX58,Bifenthrin,82657-04-3,전략2_CASmedian_n>=3,7.9,동일CAS_median(n=55),중간,"동일CAS n=55, 중앙값=7.9%, pct_status=ok",4414
MIX59,Bifenthrin,82657-04-3,전략2_CASmedian_n>=3,7.9,동일CAS_median(n=55),중간,"동일CAS n=55, 중앙값=7.9%, pct_status=ok",4437
MIX597,Deltamethrin,52918-63-5,전략2_CASmedian_n>=3,4.225,동일CAS_median(n=6),중간,"동일CAS n=6, 중앙값=4.2%, pct_status=ok",4475
MIX597,Kathon,55965-84-9,전략2_CASmedian_n>=3,0.0009125,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=0.0%, pct_status=ok",4476
MIX606,Bifenthrin,82657-04-3,전략2_CASmedian_n>=3,7.9,동일CAS_median(n=55),중간,"동일CAS n=55, 중앙값=7.9%, pct_status=ok",4539
MIX606,Imidacloprid,138261-41-3,전략2_CASmedian_n>=3,2.5,동일CAS_median(n=65),중간,"동일CAS n=65, 중앙값=2.5%, pct_status=ok",4540
MIX61,Trifloxystrobin,141517-21-7,전략2_CASmedian_n>=3,13.3,동일CAS_median(n=11),중간,"동일CAS n=11, 중앙값=13.3%, pct_status=ok",4550
MIX613,3-Iodo-2-propynylbutylcarbamate,55406-53-6,전략2_CASmedian_n>=3,3.0,동일CAS_median(n=10),중간,"동일CAS n=10, 중앙값=3.0%, pct_status=ok",4563
MIX613,Propiconazole,60207-90-1,전략2_CASmedian_n>=3,1.41,동일CAS_median(n=17),중간,"동일CAS n=17, 중앙값=1.4%, pct_status=ok",4564
MIX625,Ethylene Glycol,107-21-1,전략2_CASmedian_n>=3,10.0,동일CAS_median(n=6),중간,"동일CAS n=6, 중앙값=10.0%, pct_status=ok",4592
MIX64,RN,125401-92-5,전략2_CASmedian_n>=3,80.0,동일CAS_median(n=5),중간,"동일CAS n=5, 중앙값=80.0%, pct_status=ok",4628
MIX651,Glycerin 7.6,56-81-5,전략2_CASmedian_n>=3,8.5,동일CAS_median(n=13),중간,"동일CAS n=13, 중앙값=8.5%, pct_status=ok",4657
MIX654,Propylene Glycol 10-15,57-55-6,전략2_CASmedian_n>=3,4.0,동일CAS_median(n=8),중간,"동일CAS n=8, 중앙값=4.0%, pct_status=ok",4667
MIX670,Bifenthrin,82657-04-3,전략2_CASmedian_n>=3,7.9,동일CAS_median(n=55),중간,"동일CAS n=55, 중앙값=7.9%, pct_status=ok",4710
MIX684,Acetic Acid,64-19-7,전략2_CASmedian_n>=3,82.1,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=82.1%, pct_status=ok",4742
MIX685,Acetic Acid,64-19-7,전략2_CASmedian_n>=3,82.1,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=82.1%, pct_status=ok",4747
MIX698,Imidacloprid,138261-41-3,전략2_CASmedian_n>=3,2.5,동일CAS_median(n=65),중간,"동일CAS n=65, 중앙값=2.5%, pct_status=ok",4777
MIX711,Acetic Acid,64-19-7,전략2_CASmedian_n>=3,82.1,동일CAS_median(n=4),중간,"동일CAS n=4, 중앙값=82.1%, pct_status=ok",4820
MIX79,Permethrin,52645-53-1,전략2_CASmedian_n>=3,2.5,동일CAS_median(n=30),중간,"동일CAS n=30, 중앙값=2.5%, pct_status=ok",4922
MIX79,Piperonyl butoxide,51-03-6,전략2_CASmedian_n>=3,2.5,동일CAS_median(n=19),중간,"동일CAS n=19, 중앙값=2.5%, pct_status=ok",4923
MIX790,Sulfuric acid,7664-93-9,전략2_CASmedian_n>=3,5.0,동일CAS_median(n=5),중간,"동일CAS n=5, 중앙값=5.0%, pct_status=ok",4928
MIX805,Sodium hydroxide,1310-73-2,전략2_CASmedian_n>=3,5.0,동일CAS_median(n=7),중간,"동일CAS n=7, 중앙값=5.0%, pct_status=ok",4971
MIX830,Molecular Weight: 510.38,69770-45-2,전략2_CASmedian_n>=3,95.1,동일CAS_median(n=7),중간,"동일CAS n=7, 중앙값=95.1%, pct_status=ok",5036
MIX98,Sulfur,7704-34-9,전략2_CASmedian_n>=3,40.225,동일CAS_median(n=16),중간,"동일CAS n=16, 중앙값=40.2%, pct_status=ok",5257
EyeIrritation6pack_PID1044,Methylene Chloride,75-09-0,전략3_pctvalue,90.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,192
EyeIrritation6pack_PID23,Copper(II) hydroxide,20427-59-2,전략3_pctvalue,97.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,493
EyeIrritation6pack_PID413,"({2-Chloro-4-fluoro-5-[(3-oxotetrahydro-1H,3H-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]phenyl}sulfanyl)acetic acid",149253-65-6,전략3_pctvalue,4.79,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,888
EyeIrritation6pack_PID457,trifluoromethyl)-2- (trifluoromethyl,,전략3_pctvalue,51.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,945
EyeIrritation6pack_PID471,Chlorfenapyr,122453-73-0,전략3_pctvalue,0.5,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,1007
EyeIrritation6pack_PID478,Fenpyroximate,134098-61-6,전략3_pctvalue,5.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,1029
EyeIrritation6pack_PID621,Water 7732‐18‐5,,전략3_pctvalue,88.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1362
EyeIrritation6pack_PID621,Urea Monohydrochloride 506‐89‐8,,전략3_pctvalue,5.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1363
EyeIrritation6pack_PID621,Ethoxylated Alcohol 68439‐46‐3,,전략3_pctvalue,5.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1364
EyeIrritation6pack_PID674,"Hexanedioic acid, monomethyl ester",627-91-8,전략3_pctvalue,95.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1477
EyeIrritation6pack_PID77,Aminopyralid,150114-71-9,전략3_pctvalue,95.3,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,1670
MIX10,Copper(II) hydroxide,20427-59-2,전략3_pctvalue,97.5,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2297
MIX13,Abamectin Component B1a,65195-55-3,전략3_pctvalue,92.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,2652
MIX15,Avermectin B1b,65195-56-4,전략3_pctvalue,92.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,2712
MIX198,Fluthiacet-methyl,149253-65-6,전략3_pctvalue,4.79,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:master_kept,2872
MIX210,cid:131) Satisfaction Guaranteed (or your money back) (cid:131) Kills Japanese beetles and other leaf feeding beetles,,전략3_pctvalue,100.0,pct_value(SDS원시추출),중간,pct_status=total_row_dropped,2914
MIX320,Water 7732‐18‐5,,전략3_pctvalue,88.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3323
MIX320,Urea Monohydrochloride 506‐89‐8,,전략3_pctvalue,5.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3324
MIX320,Ethoxylated Alcohol 68439‐46‐3,,전략3_pctvalue,5.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3325
MIX333,Adipic Acid Monomethyl Ester,627-91-8,전략3_pctvalue,98.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3392
MIX360,Neat,,전략3_pctvalue,100.0,pct_value(SDS원시추출),중간,pct_status=total_row_dropped,3484
MIX379,METIlYLCARBAMA'IE,,전략3_pctvalue,0.665,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3568
MIX379,"2,2-DIClll..OROVINYL DIME1HYL PHOSPHA'IE; RELA'IED",,전략3_pctvalue,0.186,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3569
MIX379,COMPOUNDS,,전략3_pctvalue,0.014,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3570
MIX379,INERT INGREDIENTS: (CONTAINS PETROLEUM),,전략3_pctvalue,99.135,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3571
MIX379,Other/Inert Ingredients,,전략3_pctvalue,99.135,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3572
MIX398,Hydrofluorosilicic Acid,16961-83-4,전략3_pctvalue,25.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3648
MIX406,Methomyl (900g/kg) – MSDS 2440 Page 1 of,,전략3_pctvalue,90.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3680
MIX491,Clethodim,99129-21-2,전략3_pctvalue,36.7,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4040
MIX526,0.2 mg/M3 0.2 mg/M3 N/A No,,전략3_pctvalue,75.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4184
MIX532,Food 30.8 25.4 22.9,,전략3_pctvalue,30.8,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4211
MIX532,Beverages and tobacco 2.8 2.9 3.4,,전략3_pctvalue,2.8,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4212
MIX532,otal 33.6 28.3 26.3,,전략3_pctvalue,33.6,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4213
MIX532,Crude materials 1.7 2.9 0.8,,전략3_pctvalue,1.7,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4214
MIX532,Fuels 28.2 23.1 24.7,,전략3_pctvalue,28.2,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4215
MIX532,Oils and fats 0.4 0.2 0.2,,전략3_pctvalue,0.4,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4216
MIX532,otal 30.3 26.2 25.7,,전략3_pctvalue,30.3,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4217
MIX532,Chemicals 17.2 14.7 15.3,,전략3_pctvalue,17.2,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4218
MIX532,"Wood, textile, metals 12.1 13.5 13.1",,전략3_pctvalue,12.1,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4219
MIX532,Machinery and transportation equipment 0.3 1.2 2.7,,전략3_pctvalue,0.3,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4220
MIX532,"Clothing, footwear, and similar items 6.4 16.0 16.8",,전략3_pctvalue,6.4,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4221
MIX532,otal 36.0 45.4 47.9,,전략3_pctvalue,36.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4222
MIX532,Miscellaneous 0.1 0.1 0.1,,전략3_pctvalue,0.1,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4223
MIX532,9    Miscellaneous                          0.1    0.1     0.1       7.9,,전략3_pctvalue,100.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4224
MIX532,are of manufactures in total imports 50 54,,전략3_pctvalue,50.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4225
MIX532,are of manufactures in imports from CARIFTA sources 25 33,,전략3_pctvalue,25.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4226
MIX532,hare of manufactures in total exports 4 10,,전략3_pctvalue,4.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4227
MIX532,are of manufactures in exports to CARIFTA destinations 26 34,,전략3_pctvalue,26.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4228
MIX532,ARIFTA imports 8 9,,전략3_pctvalue,8.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4229
MIX537,Methylene Chloride,75-09-0,전략3_pctvalue,90.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4242
MIX563,Free,,전략3_pctvalue,100.0,pct_value(SDS원시추출),중간,pct_status=total_row_dropped,4348
MIX575,used at up to in face and neck formulations. Macrocystis Pyrifera (Kelp) Extract is reported,,전략3_pctvalue,40.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4401
MIX575,to be used at up to in eye lotions. The other ingredients are reported to be used at 6% or,,전략3_pctvalue,36.4,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4402
MIX609,Free,,전략3_pctvalue,100.0,pct_value(SDS원시추출),중간,pct_status=total_row_dropped,4547
MIX702,Ethylene sulfite (Glycol sulfite),,전략3_pctvalue,98.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4794
MIX781,Ethylene glycol monobutyl ether,,전략3_pctvalue,99.0,pct_value(SDS원시추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4905
EyeIrritation6pack_PID219,"Other, non-hazardous ingredients",,전략1_ingpctraw,45.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,444
EyeIrritation6pack_PID219,Other/Inert Ingredients,,전략1_ingpctraw,45.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,446
EyeIrritation6pack_PID352,Modified Aromatic Sulfonate Salt,,전략1_ingpctraw,3.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,690
EyeIrritation6pack_PID352,Titanium dioxide,,전략1_ingpctraw,0.75,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,692
EyeIrritation6pack_PID352,Quartz,,전략1_ingpctraw,0.225,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,693
EyeIrritation6pack_PID352,Other/Inert Ingredients,,전략1_ingpctraw,72.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,694
EyeIrritation6pack_PID364,Substituted Fatty Amide,,전략1_ingpctraw,12.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,733
EyeIrritation6pack_PID364,Ethoxylated Alkyl Ether,,전략1_ingpctraw,22.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,734
EyeIrritation6pack_PID364,Other/Inert Ingredients,,전략1_ingpctraw,26.9,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,736
EyeIrritation6pack_PID412,Isopropylalcohol,,전략1_ingpctraw,20.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,879
EyeIrritation6pack_PID412,Non-regulatedingredients,,전략1_ingpctraw,85.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,880
EyeIrritation6pack_PID536,212-377-0 Substance with a Community Press. Gas: H280,,전략1_ingpctraw,80.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1187
EyeIrritation6pack_PID536,200-857-2 Substance with a Community Flam. Gas 1: H220; Press. Gas: H280,,전략1_ingpctraw,5.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1188
EyeIrritation6pack_PID536,Press. Gas: H280,,전략1_ingpctraw,5.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1189
EyeIrritation6pack_PID776,Sulfur,,전략1_ingpctraw,8.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1703
EyeIrritation6pack_PID776,Polymer coating () Mixture,,전략1_ingpctraw,5.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,1705
EyeIrritation6pack_PID903,"Solvent naphtha (petroleum), heavy arom",,전략1_ingpctraw,1.65,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2076
EyeIrritation6pack_PID903,"Benzenesulfonic acid, mono-C11-13",,전략1_ingpctraw,3.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2077
EyeIrritation6pack_PID903,N-methyl-2-pyrrolidone,,전략1_ingpctraw,0.5,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2078
EyeIrritation6pack_PID903,Balance Not available,,전략1_ingpctraw,49.34999999999999,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2079
EyeIrritation6pack_PID997,Methyl Methacrylate,,전략1_ingpctraw,65.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2286
EyeIrritation6pack_PID997,Non-Hazardous Ingredients,,전략1_ingpctraw,35.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2287
EyeIrritation6pack_PID997,Other/Inert Ingredients,,전략1_ingpctraw,35.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2288
MIX109,"Other, non-hazardous ingredients",,전략1_ingpctraw,45.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2588
MIX109,Other/Inert Ingredients,,전략1_ingpctraw,45.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,2590
MIX412,Copper hydroxide 75-79,,전략1_ingpctraw,77.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3698
MIX412,"Crystalline silica, quartz <0.1",,전략1_ingpctraw,0.1,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3699
MIX412,Chemical Synonyms: Silicone dioxide; SiO,,전략1_ingpctraw,0.1,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,3700
MIX541,Surfactant,,전략1_ingpctraw,4.0,ing_pct_raw(원본추출),중간,pct_status=cross_source_block_dropped:ntp_ice_kept,4263
