Formulation_ID,ingredient_name,cas,ing_ghs_indep_eye_cat,ing_ghs_indep_skin_cat,ing_ghs_indep_sens_cat,ing2_pct_raw_text,pct_text,pct_value,동일CAS_농도참조,동일CAS_참조수,SDS존재,SDS파일,has_ghs_eye,has_ghs_skin,has_ghs_both,우선순위
MIX187,Sodium Carbonate Monohydrate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX187,Edetate Sodium,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX190,GHS-US) Tebuconazole,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX191,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX191,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX196,Liquefied Petroleum Gas - 50 270-705-8,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX199,Naphthalene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX199,Propylene Glycol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX202,Incompatible Materials Potassium Permanganate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX202,pH 6.0-8.0 ( solution),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX202,Potassium Permanganate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX215,acetonitrile,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX217,Polyethylene-polypropylene copolymer <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX218,Fluazinam,,,,,not specified (pure substance),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX219,Dimethyl capramide,,,,,unclear (see notes),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX221,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX223,Water H₂O g/mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX223,Hydrochloric Acid HCl g/mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX223,Ferric Chloride Hexahydrate FeCl₃·6H₂O 270.30 g/mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX223,Cobalt (II) Chloride Hexahydrate CoCl₂·6H₂O 237.93 g/mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX223,Copper Sulfate Pentahydrate CuSO₄·5H₂O 249.68 g/mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX228,Nitrogen,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX228,oxygen 0.0001,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX228,methane 0.0001,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX23,mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX23,Index No,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX230,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX234,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX236,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX237,"Lambda Lambda-cyhalothrin:[1a(S),3a(Z)]-(±))cyano(3-phenoxyphenyl)methyl",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX237,Other Non-Toxic and non-hazardous,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX238,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX239,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX240,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,Polystyrene Foam Polystyrene Polymer,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,Pentanes* (isomers) n-pentane,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,Isopentane,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,Cyclopentane,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,produced with a brominatede-retardant additive below. This bead is acquired from,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX243,"Borate, below. Ingredients not precisely identified are or nonhazardous",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX246,Permethrin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX254,Spinetoram L,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"Propanesulfonic acid, 2-methyl-2-((1-oxo-2- 1 SGA-II Gellant, fracturing)",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"p1r-oUpnedneyclaanmolino-, monosodium salt, polymer with - 1 EzeFlo F103 #1Surfactant, fracturing X S",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"Bromo-3-nitrilopropionamide 2 Biocide B69, BaBcitorocnid Ke,- f1r0a8cturing X",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"methyl-2,4-pentanediol 1 EC1120A Unknown X M S",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"Propenamide, polymer with 2-propenoic ammonium salt1 Alcomer 123LAFlocculant X",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,Acetaldol SCA-130 InhibiItnohribitor X X S,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,Acetic acid atom % D 1 Acetic acid 100 Uatnokmno %w nD X S,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX255,"Acrolein Biocides-AcroleBiniocide, fracturing X X S",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX257,GRADUATE® A+,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX262,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX262,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX263,212-377-0 Substance with a Community Press. Gas: H280,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX263,200-857-2 Substance with a Community Flam. Gas 1: H220; Press. Gas: H280,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX263,Press. Gas: H280,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX264,Sulfoxaflor,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX264,Propylene glycol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX264,Balance Not available,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX266,Silica,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX266,(R)-Metalaxyl,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX27,Clay,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX27,contains Crystalline Silica,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX272,Tebuconazole w/w,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX272,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX275,Prothioconazole,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX275,Acetophenone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX275,N-Octylpyrrolidone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX277,Imidacloprid [(2E)-1-[( 6-chloro-3-pyridinyl)methyl]-N,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX277,Other inert ingredients are and non-hazardous,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX278,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX279,Chlorothalonil not listed,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX279,Propylene Glycol not listed,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX279,"Silica, amorphous withdrawn",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX287,Concentration,,,,,,98–99%,98.5,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX288,"Solvent Naphtha, Heavy 50.4-53.5",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX288,Bifenthrin 24.4-25.9 * X,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX288,Methyl-2-pyrrolidone 15.2-16.8,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX288,Trade secret Trade secret,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX289,,,,,,not specified (minor component),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX29,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX290,2-Propanediol,,,,,not specified (remainder/carrier),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX295,Inert Aromatic petroleum solvent2,,,,,proprietary (not disclosed),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX295,1 cis/trans ratio: minimum (±) cis and maximum 65% trans,,,,,proprietary (not disclosed),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX299,For explanation of abbreviations see section 16,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX299,JUSTICE™,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX300,"Alcohols, C10-16, ethoxylated, sulfates, 1",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX304,"white mineral oil, petroleum >= 30 - <",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX304,"distillates (petroleum), hydrotreated middle >= 30 - <",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX304,2-butoxyethoxyethanol >= 10 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX317,Methyl Methacrylate Monomer 60 - 70 by weight,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX317,"Chloro-1,3-Butadiene/Methacrylic acid 1 - 10 by weight",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX317,Methacrylic acid 1 - 10 by weight,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,at. 3;R40 - Xn;R20 - Xi;R36 - N;R51-53,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,2.2. Label elements,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,The product is classified and labeled in accordance with Directive 1999/45/EC,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,Hazard symbols,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,Xn - Harmful,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,N - Dangerous for the environment,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,Magnate 500 EC - FNG56850-27,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,R-Phrases,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S phrases,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,R20 - Harmful by inhalation,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,R36 - Irritating to eyes,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,R40 - Limited evidence of a inogenic effect,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,"R51/53 - Toxic to aquatic organisms, may cause long-term adverse effects in the aquatic environment",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S2 - Keep out of the reach of children,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S23.10 - Do not breathe gas/fumes/vapor/spray,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,"S26 - In case of contact with eyes, rinse immediately with plenty of water and seek medical advice",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S53 - Avoid exposure — obtain special instructions before use,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S60 - This material and its container must be disposed of as hazardous waste,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,S63 - In case of accident by inhalation: remove casualty to fresh air and keep at rest,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,"S36/37/39 - Wear suitable protective clothing, gloves and eye/face protection",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX318,2.3. Other hazards Other Information,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX320,Organic Salt Proprietary,,,,,,< 1%,1.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX320,Colorant Proprietary,,,,,,< 1%,1.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX324,MAXIM® QUATTRO Fungicide,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX329,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX33,Glycerol,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX33,Propylene Glycol,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX334,"fatty acids, C18-unsatd., dimers, reactionproducts with polyethylenepolyamines w/w",68410-23-1,,,,,34.0%,34.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX339,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX342,3.2 Mixtures,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX342,Components,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX342,For explanation of abbreviations see section 16,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX343,Synonyms: Sodium Chlorite Solution,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX343,Sodium chlorite 2 -7.8,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX343,Water,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX345,1-Methoxy-2-propanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX345,Cobaltous neodecanoate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX347,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX349,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX351,Ethyl tert-butyl ether,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX351,Hexane,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX353,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX357,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX36,AXIAL® BIA,,,,,Trade Secret,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX361,3:1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX363,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX364,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX365,Content (W/W),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX374,Acetone 60- <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX374,Rose Fragrance~,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX375,"1,2-Benzisothiazol-3(2H)-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX375,Propylene Glycol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX383,Aluminium powder (stabilised) () 100 F; R11,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX383,EC Index,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX384,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX386,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX387,Content (W/W),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX387,bronopol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX387,mixture of: 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX387,"1,2-benzisothiazol-3(2H)-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX389,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX390,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX392,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX393,"Triisopropanolamine Salt of 2,4-Dichlorophenoxyacetic Acid",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX393,Dimethylamine Salt of (+)-R-2-(2-Methyl-4-Chlorophenoxy) propionic acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX394,Subtilisin 647- 232-752-2,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX394,Kathon [reaction mass of: - 613,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX395,This product contains the following hazardous substances,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX395,*The full texts of the Hazard (H) phrases are shown in Section 16,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,Chemical name : Mesotrione Technical,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,Mesotrione ≥ - ≤50,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,Ethanediol ≥ - <25,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,"Poly(oxy-,2-ethanediyl), α-[2,4,6-tris(1-phenylethyl)phenyl]-ω-hydroxy- ≥1 - ≤3",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,"Poly(oxy-,2-ethanediyl), .alpha.-phosphono-.omega.-[2,4,6-tris(1-phenylethyl)phenoxy]- ≥1 - ≤3",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX4,2-Benzisothiazol-3(2H)-one <0.05,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX404,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX404,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX407,Permethrin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX408,OCH3 N=— N\ I N—C—N \ — OCH H3C CH,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX410,Other Ingredients,,,,,50%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,2.4-Dichlorophenoxyacetic acid has an RQ of 100 Ibs (reached with 27.5 gallons of product,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Corrosive,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"U.S. State Worker and Community Right-To-Know (RTK) Information (IL, MA, MN, NJ, PA, RI",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,State(s,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"IL, MA, MN, NJ, PA, RI",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Dodecylbenzenesulfonic,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Dodecylbenzenesulfonic acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"MA, NJ, PA",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Canadian Domestic,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Substances List,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Not determined,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,Supersedes document dated,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"Supersedes document dated: May 29, 2015",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"December 07, 2017",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,"May 29, 2015",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX414,6 of 6,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX415,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX415,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,Hazardous components,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,"1. Oil, clove",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,weight,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,2. COTTONSEED OIL,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,3. Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,"weight), *",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX419,statement (OSHA 1910.1200(i,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX420,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX420,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX421,Extract of Neem Oil. . . . additional precautions. conocer las precauciones adicionales,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX421,OTHER INGREDIENTS. . .Net Contents 24 fl oz (1 pt 8 fl oz / 709 mL),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX421,TOTAL. . . . . . . . . . . . . 17-16485,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX421,9609_Garden Safe Brand Fungicide 3_20171031_29_39609_.pdf,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX423,Content (W/W),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX423,Content (W/W): >= 5.0,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX423,Content (W/W): >= 0.9,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,(+-)-alpha-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Myrcene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,1-Methyl-4-Prop-1-En-2-Ylcyclohexene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,(-)-Caryophyllene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Beta-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,"beta-OCIMENE, (3E)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Humulene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Terpinolene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,alpha-Guaiene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Trans-alpha-Bergamotene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Linalool,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,alpha-Bulnesene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,"1,8-Cineole",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Beta-Phellandrene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Camphene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Alpha-Terpineol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,"beta-Ocimene, (3Z)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Farnesene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Hexyl butyrate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Borneol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Beta-Bisabolene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,alpha-PHELLANDRENE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,(-)-Isocaryophyllene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Gamma-Terpinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX430,Alpha-Terpinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX431,Index No,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX440,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX441,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX444,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX446,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX450,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX454,spirotetramat,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
